neighbourhood_code,space_heating_demand_per_house,hot_water_demand_per_house,space_heating_demand_per_m2_utility,hot_water_demand_per_m2_utility,electricity_demand_per_house,electricity_demand_per_m2_utility,share_of_houses_demolished,number_of_new_apartments,number_of_new_terraced_houses,number_of_new_detached_houses,number_of_new_semi_detached_houses,number_of_new_houses_unknown_type,epi_of_new_houses,size_of_new_houses,existing_heat_network_share
GM1901_1,24,8,0.18461538461538463,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_4,15,7,0.11538461538461539,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_24,34,10,0.26153846153846155,0.07692307692307693,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_47,21,6,0.16153846153846155,0.046153846153846156,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_23,20,7,0.15384615384615385,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_3,27,8,0.2076923076923077,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_8,19,7,0.14615384615384616,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_26,14,3,0.1076923076923077,0.023076923076923078,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_6,23,8,0.17692307692307693,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_49,22,8,0.16923076923076924,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_7,23,7,0.17692307692307693,0.05384615384615385,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_25,22,5,0.16923076923076924,0.038461538461538464,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_5,23,7,0.17692307692307693,0.05384615384615385,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_28,33,8,0.25384615384615383,0.06153846153846154,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_9,23,8,0.17692307692307693,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_27,16,7,0.12307692307692308,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_29,19,7,0.14615384615384616,0.05384615384615385,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_51,33,8,0.25384615384615383,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_50,20,5,0.15384615384615385,0.038461538461538464,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_53,23,6,0.17692307692307693,0.046153846153846156,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_52,23,7,0.17692307692307693,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_55,24,8,0.18461538461538463,0.06153846153846154,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_54,34,8,0.26153846153846155,0.06153846153846154,25.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_31,23,8,0.17692307692307693,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_57,29,8,0.2230769230769231,0.06153846153846154,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_30,14,5,0.1076923076923077,0.038461538461538464,27.0,0.2076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_33,20,4,0.15384615384615385,0.03076923076923077,25.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_56,23,7,0.17692307692307693,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_59,28,8,0.2153846153846154,0.06153846153846154,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_32,33,8,0.25384615384615383,0.06153846153846154,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_58,14,7,0.1076923076923077,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_35,22,7,0.16923076923076924,0.05384615384615385,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_34,16,7,0.12307692307692308,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_11,27,1,0.2076923076923077,0.007692307692307693,68.0,0.5230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_37,24,8,0.18461538461538463,0.06153846153846154,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_10,23,8,0.17692307692307693,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_36,16,6,0.12307692307692308,0.046153846153846156,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_13,12,6,0.09230769230769231,0.046153846153846156,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_39,13,7,0.1,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_12,22,7,0.16923076923076924,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_15,21,8,0.16153846153846155,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_38,12,6,0.09230769230769231,0.046153846153846156,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_14,11,7,0.08461538461538462,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_70,22,5,0.16923076923076924,0.038461538461538464,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_50,28,8,0.2153846153846154,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_52,14,5,0.1076923076923077,0.038461538461538464,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_51,23,9,0.17692307692307693,0.06923076923076923,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_54,19,3,0.14615384615384616,0.023076923076923078,36.0,0.27692307692307694,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_83,20,8,0.15384615384615385,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_53,32,8,0.24615384615384617,0.06153846153846154,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_5,28,7,0.2153846153846154,0.05384615384615385,26.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_82,25,7,0.19230769230769232,0.05384615384615385,26.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_56,20,8,0.15384615384615385,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_4,15,6,0.11538461538461539,0.046153846153846156,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_85,12,3,0.09230769230769231,0.023076923076923078,45.0,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_55,28,2,0.2153846153846154,0.015384615384615385,51.0,0.3923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_10,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_58,22,7,0.16923076923076924,0.05384615384615385,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_84,21,7,0.16153846153846155,0.05384615384615385,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_7,19,8,0.14615384615384616,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_6,23,8,0.17692307692307693,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_87,20,8,0.15384615384615385,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_57,9,8,0.06923076923076923,0.06153846153846154,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_12,13,7,0.1,0.05384615384615385,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_11,29,7,0.2230769230769231,0.05384615384615385,26.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_9,22,8,0.16923076923076924,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_86,24,8,0.18461538461538463,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_14,24,8,0.18461538461538463,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_8,22,8,0.16923076923076924,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_89,24,7,0.18461538461538463,0.05384615384615385,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_59,16,3,0.12307692307692308,0.023076923076923078,41.0,0.3153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_88,23,3,0.17692307692307693,0.023076923076923078,45.0,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_13,22,7,0.16923076923076924,0.05384615384615385,22.0,0.16923076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_16,23,8,0.17692307692307693,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_15,16,4,0.12307692307692308,0.03076923076923077,32.0,0.24615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_18,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_17,20,7,0.15384615384615385,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_19,22,8,0.16923076923076924,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_90,15,6,0.11538461538461539,0.046153846153846156,23.0,0.17692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_41,24,7,0.18461538461538463,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_40,33,9,0.25384615384615383,0.06923076923076923,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_92,13,5,0.1,0.038461538461538464,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_43,21,7,0.16153846153846155,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_91,21,7,0.16153846153846155,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_42,24,8,0.18461538461538463,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_45,12,7,0.09230769230769231,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_44,20,8,0.15384615384615385,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_47,22,6,0.16923076923076924,0.046153846153846156,23.0,0.17692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_46,25,7,0.19230769230769232,0.05384615384615385,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_49,16,6,0.12307692307692308,0.046153846153846156,22.0,0.16923076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_48,18,3,0.13846153846153847,0.023076923076923078,38.0,0.2923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_104,19,7,0.14615384615384616,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_103,32,8,0.24615384615384617,0.06153846153846154,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_106,21,8,0.16153846153846155,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_105,29,8,0.2230769230769231,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_108,22,10,0.16923076923076924,0.07692307692307693,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_107,29,6,0.2230769230769231,0.046153846153846156,24.0,0.18461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_109,14,6,0.1076923076923077,0.046153846153846156,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_72,36,8,0.27692307692307694,0.06153846153846154,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_71,18,7,0.13846153846153847,0.05384615384615385,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_74,22,7,0.16923076923076924,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_73,20,8,0.15384615384615385,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_76,22,7,0.16923076923076924,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_1,20,8,0.15384615384615385,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_75,23,7,0.17692307692307693,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_30,23,8,0.17692307692307693,0.06153846153846154,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_0,21,6,0.16153846153846155,0.046153846153846156,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_78,18,5,0.13846153846153847,0.038461538461538464,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_3,26,9,0.2,0.06923076923076923,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_77,18,7,0.13846153846153847,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_32,21,7,0.16153846153846155,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_2,25,8,0.19230769230769232,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_31,21,8,0.16153846153846155,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_79,21,7,0.16153846153846155,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_34,24,8,0.18461538461538463,0.06153846153846154,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_111,23,6,0.17692307692307693,0.046153846153846156,23.0,0.17692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_33,22,7,0.16923076923076924,0.05384615384615385,22.0,0.16923076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_110,34,7,0.26153846153846155,0.05384615384615385,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_36,24,8,0.18461538461538463,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_35,17,6,0.13076923076923078,0.046153846153846156,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_38,19,6,0.14615384615384616,0.046153846153846156,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_37,32,7,0.24615384615384617,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_39,25,4,0.19230769230769232,0.03076923076923077,42.0,0.3230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_100,13,6,0.1,0.046153846153846156,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_102,20,7,0.15384615384615385,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_101,25,8,0.19230769230769232,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_81,23,7,0.17692307692307693,0.05384615384615385,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_80,24,8,0.18461538461538463,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_61,13,7,0.1,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_60,24,7,0.18461538461538463,0.05384615384615385,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_63,29,8,0.2230769230769231,0.06153846153846154,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_62,22,8,0.16923076923076924,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_65,11,7,0.08461538461538462,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_64,18,7,0.13846153846153847,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_67,30,8,0.23076923076923078,0.06153846153846154,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_66,27,8,0.2076923076923077,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_21,30,9,0.23076923076923078,0.06923076923076923,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_69,26,8,0.2,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_20,35,5,0.2692307692307692,0.038461538461538464,43.0,0.33076923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_94,16,6,0.12307692307692308,0.046153846153846156,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_68,25,9,0.19230769230769232,0.06923076923076923,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_93,21,7,0.16153846153846155,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_23,13,6,0.1,0.046153846153846156,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_22,21,8,0.16153846153846155,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_96,12,7,0.09230769230769231,0.05384615384615385,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_25,22,8,0.16923076923076924,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_95,9,8,0.06923076923076923,0.06153846153846154,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_24,27,8,0.2076923076923077,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_98,13,7,0.1,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_97,15,6,0.11538461538461539,0.046153846153846156,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_27,23,7,0.17692307692307693,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_26,20,8,0.15384615384615385,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_99,22,8,0.16923076923076924,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_29,12,7,0.09230769230769231,0.05384615384615385,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1904_28,20,7,0.15384615384615385,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_140,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_29,15,5,0.11538461538461539,0.038461538461538464,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_26,15,7,0.11538461538461539,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_25,13,7,0.1,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_28,12,5,0.09230769230769231,0.038461538461538464,25.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_27,21,6,0.16153846153846155,0.046153846153846156,27.0,0.2076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_22,25,7,0.19230769230769232,0.05384615384615385,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_21,27,8,0.2076923076923077,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_24,13,5,0.1,0.038461538461538464,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_23,21,8,0.16153846153846155,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_139,12,7,0.09230769230769231,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_20,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_136,22,4,0.16923076923076924,0.03076923076923077,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_135,15,6,0.11538461538461539,0.046153846153846156,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_60,22,7,0.16923076923076924,0.05384615384615385,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_138,25,8,0.19230769230769232,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_137,13,6,0.1,0.046153846153846156,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_59,12,7,0.09230769230769231,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_58,30,8,0.23076923076923078,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_55,14,6,0.1076923076923077,0.046153846153846156,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_54,25,8,0.19230769230769232,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_57,21,8,0.16153846153846155,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_56,14,5,0.1076923076923077,0.038461538461538464,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_51,13,8,0.1,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_50,11,8,0.08461538461538462,0.06153846153846154,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_53,26,7,0.2,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_52,15,7,0.11538461538461539,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_48,13,6,0.1,0.046153846153846156,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1916_47,12,7,0.09230769230769231,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
