fid,neighbourhood_code,neighbourhood_name,adjacent_neighbourhoods,geo_coordinate_x,geo_coordinate_y,municipality_code,municipality_name
"122",GM0307_2_64,cluster_GM0307_2_64,"GM0307_2_83,GM0313_26,GM0307_2_35,GM0307_2_26,GM0307_2_131,GM0307_2_46",152268.390357931,468781.457900273,GMGM0307,Amersfoort
"123",GM0307_2_63,cluster_GM0307_2_63,"GM0307_2_40,GM0307_1_38,GM0307_2_155,GM0307_2_169,GM0307_2_116,GM0307_2_30,GM0307_1_73,GM0307_2_82",156021.616253081,464301.773279041,GMGM0307,Amersfoort
"124",GM0307_2_60,cluster_GM0307_2_60,"GM0307_2_121,GM0307_2_151,GM0307_2_98,GM0307_2_16,GM0307_2_118,GM0307_2_105,GM0307_2_74,GM0307_2_141,GM0307_2_13",154870.715009128,466307.889917854,GMGM0307,Amersfoort
"125",GM0307_2_19,cluster_GM0307_2_19,"GM0307_2_76,GM0307_2_154,GM0307_2_25,GM0307_2_88,GM0307_2_29,GM0307_2_101",156977.76841502,467469.46236352,GMGM0307,Amersfoort
"126",GM0307_2_18,cluster_GM0307_2_18,"GM0307_2_15,GM0307_2_72,GM0307_2_27,GM0307_2_43,GM0307_2_158,GM0307_2_153,GM0307_2_31,GM0307_2_138",157917.170010242,466458.266829157,GMGM0307,Amersfoort
"127",GM0307_2_15,cluster_GM0307_2_15,"GM0307_2_18,GM0307_2_72,GM0307_2_27,GM0307_2_43,GM0307_2_158,GM0307_2_153,GM0307_2_31,GM0307_2_138",158238.385116258,466367.177612115,GMGM0307,Amersfoort
"128",GM0307_2_14,cluster_GM0307_2_14,"GM0307_2_10,GM0307_2_75,GM0307_2_81,GM0307_2_34,GM0307_2_0,GM0307_2_31",158344.958564268,467724.45589575,GMGM0307,Amersfoort
"129",GM0307_2_17,cluster_GM0307_2_17,"GM0313_33,GM0307_2_110,GM0307_2_83,GM0313_26,GM0307_2_24,GM0307_2_47,GM0307_2_26,GM0307_2_46",154109.034166961,468653.675274984,GMGM0307,Amersfoort
"130",GM0307_2_16,cluster_GM0307_2_16,"GM0307_2_3,GM0307_2_128,GM0307_2_156,GM0307_2_121,GM0307_2_151,GM0307_2_98,GM0307_2_60,GM0307_2_13",155000.561789736,466736.56484687,GMGM0307,Amersfoort
"131",GM0307_2_11,cluster_GM0307_2_11,"GM0307_2_91,GM0307_2_170,GM0307_2_168,GM0307_2_142,GM0307_2_125,GM0307_2_37,GM0307_2_128",155582.255312295,467254.62699332,GMGM0307,Amersfoort
"132",GM0307_2_10,cluster_GM0307_2_10,"GM0307_2_14,GM0307_2_75,GM0307_2_34,GM0307_2_0,GM0307_2_43,GM0307_2_31",158396.093666638,467518.740609343,GMGM0307,Amersfoort
"133",GM0307_2_13,cluster_GM0307_2_13,"GM0307_2_91,GM0307_2_128,GM0307_2_156,GM0307_2_121,GM0307_2_98,GM0307_2_60,GM0307_2_16,GM0307_2_118,GM0307_2_77",155307.256021553,466494.410850158,GMGM0307,Amersfoort
"134",GM0307_2_12,cluster_GM0307_2_12,"GM0307_2_99,GM0307_2_129,GM0307_2_54,GM0307_2_66,GM0307_2_139,GM0307_2_149,GM0307_2_117",155227.835058056,464759.15649124,GMGM0307,Amersfoort
"135",GM0307_1_98,cluster_GM0307_1_98,"GM0307_1_54,GM0307_1_137,GM0307_1_112,GM0307_1_116,GM0307_1_55,GM0307_1_76,GM0307_1_131,GM0307_1_15,GM0307_1_141,GM0307_1_118,GM0307_1_109,GM0307_1_105,GM0307_1_121,GM0307_1_86,GM0307_1_13,GM0307_1_68,GM0307_1_75,GM0307_1_113",154312.026300925,462508.449225483,GMGM0307,Amersfoort
"136",GM0307_1_97,cluster_GM0307_1_97,"GM0307_1_20,GM0307_1_60,GM0307_1_117,GM0307_1_135,GM0307_1_116,GM0307_1_124,GM0307_1_18,GM0307_1_106,GM0307_1_76,GM0307_1_32,GM0307_1_58,GM0307_1_34,GM0307_1_85,GM0307_1_68,GM0307_1_75",154833.050290534,463319.713924769,GMGM0307,Amersfoort
"137",GM0307_1_99,cluster_GM0307_1_99,"GM0307_1_91,GM0307_1_76,GM0307_1_58,GM0307_1_34,GM0307_1_22,GM0307_1_69,GM0307_1_12,GM0307_1_110,GM0307_1_104,GM0307_1_134,GM0307_1_68",155455.684221243,462936.460351312,GMGM0307,Amersfoort
"138",GM0307_1_94,cluster_GM0307_1_94,"GM0307_2_96,GM0307_1_6,GM0307_1_57,GM0307_1_4,GM0307_1_10,GM0307_1_70,GM0307_1_85",154972.779206186,464012.302033883,GMGM0307,Amersfoort
"139",GM0307_1_93,cluster_GM0307_1_93,"GM0307_1_122,GM0307_1_2,GM0307_1_125,GM0307_1_53,GM0307_1_66",152161.048519824,462278.27753685,GMGM0307,Amersfoort
"140",GM0307_1_96,cluster_GM0307_1_96,"GM0307_1_122,GM0307_1_2,GM0307_1_125,GM0307_1_128,GM0307_1_8,GM0307_1_16,GM0307_1_113,GM0307_1_66,GM0327_19",153242.737870726,461381.676873492,GMGM0307,Amersfoort
"141",GM0307_1_95,cluster_GM0307_1_95,"GM0307_1_27,GM0307_1_130,GM0307_1_14,GM0307_1_108,GM0307_1_72,GM0307_1_33,GM0307_1_90",153414.824962437,463650.528474742,GMGM0307,Amersfoort
"142",GM0307_1_90,cluster_GM0307_1_90,"GM0307_1_25,GM0307_1_14,GM0307_1_72,GM0307_1_33,GM0307_1_95",153426.811137974,463367.157167311,GMGM0307,Amersfoort
"143",GM0307_1_92,cluster_GM0307_1_92,"GM0327_24,GM0307_1_79,GM0307_1_133,GM0307_1_100,GM0307_1_102,GM0307_1_103,GM0307_1_29,GM0307_1_31,GM0307_1_129",156291.071529114,462093.343577338,GMGM0307,Amersfoort
"144",GM0307_1_91,cluster_GM0307_1_91,"GM0307_1_71,GM0307_1_135,GM0307_1_123,GM0307_1_58,GM0307_1_34,GM0307_1_85,GM0307_1_22,GM0307_1_143,GM0307_1_69,GM0307_1_12,GM0307_1_110,GM0307_1_99,GM0307_1_104,GM0307_1_68",155425.818832578,463255.360454425,GMGM0307,Amersfoort
"145",GM0307_2_8,cluster_GM0307_2_8,"GM0307_1_38,GM0307_2_155,GM0307_2_117,GM0307_2_82",155786.024734567,464249.041932186,GMGM0307,Amersfoort
"146",GM0307_2_7,cluster_GM0307_2_7,"GM0307_2_23,GM0307_2_38,GM0307_2_164,GM0307_2_157,GM0307_2_57,GM0307_2_104,GM0307_1_67,GM0307_1_115",156501.013693902,463640.007699741,GMGM0307,Amersfoort
"147",GM0307_2_9,cluster_GM0307_2_9,"GM0307_2_65,GM0307_2_28,GM0307_2_62,GM0327_24,GM0307_2_144,GM0307_2_140",156810.547860825,462641.569752484,GMGM0307,Amersfoort
"148",GM0307_2_4,cluster_GM0307_2_4,"GM0307_2_95,GM0307_2_21,GM0307_2_75,GM0307_2_135,GM0307_2_73,GM0307_2_56",157801.866217261,467881.646286551,GMGM0307,Amersfoort
"149",GM0307_1_47,cluster_GM0307_1_47,"GM0307_1_139,GM0307_1_50,GM0307_1_14,GM0307_1_119,GM0342_48,GM0307_1_33,GM0307_1_28,GM0307_1_122,GM0307_1_2,GM0307_1_53,GM0342_64",152346.80479678,463247.722174376,GMGM0307,Amersfoort
"150",GM0307_2_3,cluster_GM0307_2_3,"GM0307_2_142,GM0307_2_125,GM0307_2_37,GM0307_2_22,GM0307_2_128,GM0307_2_156,GM0307_2_121,GM0307_2_80,GM0307_2_16",155028.108227785,467212.300329793,GMGM0307,Amersfoort
"151",GM0307_1_46,cluster_GM0307_1_46,"GM0307_1_25,GM0307_1_54,GM0307_1_52,GM0307_1_112,GM0307_1_89,GM0307_1_48,GM0307_1_13,GM0307_1_75",154140.56133256,463085.950115542,GMGM0307,Amersfoort
"152",GM0307_2_6,cluster_GM0307_2_6,"GM0307_2_79,GM0307_2_89,GM0307_2_108,GM0307_2_70,GM0307_2_123,GM0307_2_97",156988.782110366,468527.751687287,GMGM0307,Amersfoort
"153",GM0307_1_49,cluster_GM0307_1_49,"GM0307_1_62,GM0307_1_40,GM0307_1_6,GM0307_1_21,GM0307_1_135,GM0307_1_123,GM0307_1_101,GM0307_1_77,GM0307_1_85,GM0307_1_143,GM0307_1_68",155354.968145701,463638.915547464,GMGM0307,Amersfoort
"154",GM0307_2_5,cluster_GM0307_2_5,"GM0307_2_114,GM0307_2_68,GM0307_2_129,GM0307_2_50,GM0307_2_150",155653.333414499,465331.621324594,GMGM0307,Amersfoort
"155",GM0307_1_48,cluster_GM0307_1_48,"GM0307_1_25,GM0307_1_60,GM0307_1_52,GM0307_1_112,GM0307_1_83,GM0307_1_89,GM0307_1_46,GM0307_1_0,GM0307_1_68,GM0307_1_75",154153.525191821,463275.688157832,GMGM0307,Amersfoort
"156",GM0307_2_0,cluster_GM0307_2_0,"GM0307_2_95,GM0307_2_10,GM0307_2_14,GM0307_2_75,GM0307_2_81,GM0307_2_34,GM0307_2_119",157977.09626373,467571.417556456,GMGM0307,Amersfoort
"157",GM0307_1_43,cluster_GM0307_1_43,"GM0307_1_25,GM0307_1_44,GM0307_1_24,GM0307_1_108,GM0307_1_52,GM0307_1_83,GM0307_1_72,GM0307_1_33,GM0307_1_75",153885.915820968,463461.16648975,GMGM0307,Amersfoort
"158",GM0307_1_42,cluster_GM0307_1_42,"GM0307_1_5,GM0307_1_126,GM0307_1_120,GM0307_1_136,GM0307_1_87,GM0307_1_138,GM0307_1_74,GM0307_1_142,GM0307_1_79,GM0307_1_39,GM0307_1_81",155104.536532716,461651.492191776,GMGM0307,Amersfoort
"159",GM0307_2_2,cluster_GM0307_2_2,"GM0307_2_151,GM0307_2_105,GM0307_2_165,GM0307_2_106,GM0307_2_122,GM0307_2_124,GM0307_2_84,GM0307_2_131",153589.15896797,466525.56455864,GMGM0307,Amersfoort
"160",GM0307_1_45,cluster_GM0307_1_45,"GM0307_1_106,GM0307_1_37,GM0307_1_76,GM0307_1_17,GM0307_1_11,GM0307_1_80,GM0307_1_84,GM0307_1_86,GM0307_1_134,GM0307_1_68,GM0307_1_75",155056.858860757,462565.977171993,GMGM0307,Amersfoort
"161",GM0307_2_1,cluster_GM0307_2_1,"GM0307_2_160,GM0307_2_78,GM0307_2_85,GM0307_2_137",156228.174586843,466458.83680131,GMGM0307,Amersfoort
"162",GM0307_1_44,cluster_GM0307_1_44,"GM0307_1_130,GM0307_1_50,GM0307_1_119,GM0307_1_24,GM0307_1_35,GM0307_2_71,GM0307_1_108,GM0307_1_9,GM0307_1_83,GM0307_1_43,GM0307_1_0,GM0307_1_75",153872.935551669,464022.773193202,GMGM0307,Amersfoort
"163",GM0307_1_41,cluster_GM0307_1_41,"GM0307_1_62,GM0307_1_40,GM0307_1_73,GM0307_1_123,GM0307_1_67,GM0307_1_3,GM0307_1_101,GM0307_1_22",155845.056910254,463701.971318698,GMGM0307,Amersfoort
"164",GM0307_1_40,cluster_GM0307_1_40,"GM0307_1_38,GM0307_1_127,GM0307_1_41,GM0307_1_62,GM0307_1_123,GM0307_1_49,GM0307_1_3,GM0307_1_101,GM0307_1_143",155743.23079071,463722.712363771,GMGM0307,Amersfoort
"165",GM0307_2_37,cluster_GM0307_2_37,"GM0307_2_70,GM0307_2_97,GM0307_2_25,GM0307_2_101,GM0313_33,GM0307_2_91,GM0307_2_11,GM0307_2_170,GM0307_2_168,GM0307_2_3,GM0307_2_142,GM0307_2_148,GM0307_2_125,GM0307_2_32,GM0307_2_44,GM0307_2_167,GM0307_2_22,GM0307_2_128,GM0307_2_80",155632.343881503,468090.444090205,GMGM0307,Amersfoort
"166",GM0307_2_36,cluster_GM0307_2_36,"GM0307_2_61,GM0307_2_78,GM0307_2_159,GM0307_2_130,GM0307_2_85",155983.950486363,466141.612377679,GMGM0307,Amersfoort
"167",GM0307_1_39,cluster_GM0307_1_39,"GM0307_1_126,GM0307_1_61,GM0307_1_120,GM0307_1_136,GM0307_1_42,GM0307_1_87,GM0307_1_36,GM0307_1_19,GM0307_1_81",154703.815944255,461625.596586446,GMGM0307,Amersfoort
"168",GM0307_2_39,cluster_GM0307_2_39,"GM0307_2_163,GM0307_2_91,GM0307_2_85,GM0307_2_168",155895.90080015,466847.147438052,GMGM0307,Amersfoort
"169",GM0307_2_38,cluster_GM0307_2_38,"GM0307_2_20,GM0307_1_127,GM0307_2_59,GM0307_2_103,GM0307_1_132,GM0307_2_7,GM0307_2_62,GM0307_2_164,GM0307_2_157,GM0307_2_104,GM0307_1_115",156701.465915639,463492.171661549,GMGM0307,Amersfoort
"170",GM0307_2_33,cluster_GM0307_2_33,"GM0307_2_71,GM0307_1_60,GM0307_1_63,GM0307_1_9",154432.678550288,464205.329682341,GMGM0307,Amersfoort
"171",GM0307_2_32,cluster_GM0307_2_32,"GM0307_2_97,GM0313_33,GM0313_26,GM0307_2_148,GM0307_2_37,GM0307_2_24,GM0307_2_146",155436.576918742,469103.131318961,GMGM0307,Amersfoort
"172",GM0307_1_36,cluster_GM0307_1_36,"GM0307_1_61,GM0307_1_109,GM0307_1_120,GM0307_1_30,GM0307_1_39,GM0307_1_78,GM0307_1_128,GM0307_1_16,GM0307_1_19,GM0307_1_81,GM0307_1_113,GM0327_51",154321.040285615,461159.971328709,GMGM0307,Amersfoort
"173",GM0307_2_35,cluster_GM0307_2_35,"GM0307_2_107,GM0307_2_113,GM0307_2_124,GM0307_2_26,GM0307_2_53,GM0307_2_131,GM0307_2_64,GM0307_2_46",153276.497320838,467874.743130076,GMGM0307,Amersfoort
"174",GM0307_1_35,cluster_GM0307_1_35,"GM0307_1_50,GM0307_1_44,GM0307_1_24,GM0307_1_20,GM0307_2_71,GM0307_1_108,GM0307_1_60,GM0307_1_9,GM0307_1_75",154098.012356836,463991.468385554,GMGM0307,Amersfoort
"175",GM0307_1_38,cluster_GM0307_1_38,"GM0307_2_155,GM0307_2_8,GM0307_2_63,GM0307_1_62,GM0307_1_40,GM0307_1_73,GM0307_1_59,GM0307_1_6,GM0307_1_140,GM0307_1_3,GM0307_1_101,GM0307_2_82",155729.794106219,464085.865345051,GMGM0307,Amersfoort
"176",GM0307_2_34,cluster_GM0307_2_34,"GM0307_2_95,GM0307_2_10,GM0307_2_14,GM0307_2_49,GM0307_2_81,GM0307_2_0,GM0307_2_72,GM0307_2_43,GM0307_2_31",158030.561729249,467225.782211827,GMGM0307,Amersfoort
"177",GM0307_1_37,cluster_GM0307_1_37,"GM0307_1_45,GM0307_1_5,GM0307_1_126,GM0307_1_11,GM0307_1_131,GM0307_1_105,GM0307_1_74,GM0307_1_84,GM0307_1_86,GM0307_1_134,GM0307_1_81",154925.106120161,462310.409288481,GMGM0307,Amersfoort
"178",GM0307_1_32,cluster_GM0307_1_32,"GM0307_1_97,GM0307_1_106,GM0307_1_76,GM0307_1_17,GM0307_1_80,GM0307_1_58,GM0307_1_34,GM0307_1_110,GM0307_1_86,GM0307_1_68,GM0307_1_75",154897.035094885,462986.816553407,GMGM0307,Amersfoort
"179",GM0307_2_31,cluster_GM0307_2_31,"GM0307_2_10,GM0307_2_14,GM0307_2_49,GM0307_2_34,GM0307_2_18,GM0307_2_15,GM0307_2_72,GM0307_2_109,GM0307_2_43,GM0307_2_136,GM0307_2_158,GM0307_2_153,GM0307_2_138",158235.131944963,466167.966625073,GMGM0307,Amersfoort
"180",GM0307_1_31,cluster_GM0307_1_31,"GM0307_1_1,GM0327_24,GM0307_1_111,GM0307_1_79,GM0307_1_102,GM0307_1_29,GM0307_1_88,GM0307_1_92,GM0307_1_129",156228.374702755,461872.67798853,GMGM0307,Amersfoort
"181",GM0307_2_30,cluster_GM0307_2_30,"GM0307_2_132,GM0307_2_55,GM0307_2_40,GM0307_2_112,GM0307_2_63,GM0307_2_169,GM0307_1_62,GM0307_1_73,GM0307_2_23,GM0307_2_57,GM0307_2_82",156170.263806857,464202.541854224,GMGM0307,Amersfoort
"182",GM0307_1_34,cluster_GM0307_1_34,"GM0307_1_117,GM0307_1_70,GM0307_1_135,GM0307_1_91,GM0307_1_18,GM0307_1_97,GM0307_1_106,GM0307_1_76,GM0307_1_32,GM0307_1_58,GM0307_1_107,GM0307_1_77,GM0307_1_85,GM0307_1_22,GM0307_1_143,GM0307_1_110,GM0307_1_99,GM0307_1_68,GM0307_1_75",155094.008829083,463265.482488066,GMGM0307,Amersfoort
"183",GM0307_1_33,cluster_GM0307_1_33,"GM0307_1_25,GM0307_1_14,GM0307_1_108,GM0307_1_72,GM0307_1_43,GM0307_1_47,GM0307_1_90,GM0307_1_95,GM0307_1_75,GM0307_1_53",153388.281749511,463145.735977198,GMGM0307,Amersfoort
"184",GM0307_1_9,cluster_GM0307_1_9,"GM0307_1_50,GM0307_1_44,GM0307_1_24,GM0307_1_35,GM0307_1_20,GM0307_2_71,GM0307_1_108,GM0307_2_33,GM0307_1_60,GM0307_1_75",154227.593001831,463956.386414079,GMGM0307,Amersfoort
"185",GM0307_1_30,cluster_GM0307_1_30,"GM0307_1_120,GM0307_1_78,GM0307_1_128,GM0307_1_36,GM0307_1_8,GM0307_1_19,GM0307_1_81,GM0327_51",154497.90405291,460776.269886854,GMGM0307,Amersfoort
"186",GM0307_1_8,cluster_GM0307_1_8,"GM0307_1_96,GM0307_1_30,GM0307_1_128,GM0307_1_16,GM0307_1_19,GM0327_19",153977.528525163,460759.359685111,GMGM0307,Amersfoort
"187",GM0307_1_5,cluster_GM0307_1_5,"GM0307_1_55,GM0307_1_37,GM0307_1_126,GM0307_1_11,GM0307_1_105,GM0307_1_136,GM0307_1_42,GM0307_1_87,GM0307_1_74,GM0307_1_142,GM0307_1_86,GM0307_1_68,GM0307_1_81",154804.328855406,462317.377318083,GMGM0307,Amersfoort
"188",GM0307_1_4,cluster_GM0307_1_4,"GM0307_1_59,GM0307_2_149,GM0307_1_63,GM0307_1_6,GM0307_1_57,GM0307_1_94,GM0307_1_10,GM0307_1_117,GM0307_1_85",155133.3526519,464147.705042931,GMGM0307,Amersfoort
"189",GM0307_1_7,cluster_GM0307_1_7,"GM0307_1_64,GM0307_1_69,GM0307_1_12,GM0307_1_100,GM0307_1_102",155942.318531645,462658.725375739,GMGM0307,Amersfoort
"190",GM0307_1_6,cluster_GM0307_1_6,"GM0307_1_38,GM0307_1_59,GM0307_1_4,GM0307_1_94,GM0307_1_21,GM0307_1_140,GM0307_1_49,GM0307_1_3,GM0307_1_101,GM0307_1_85",155340.669470801,464036.074904523,GMGM0307,Amersfoort
"191",GM0307_1_1,cluster_GM0307_1_1,"GM0307_1_111,GM0307_1_79,GM0307_1_88,GM0307_1_31,GM0307_1_129,GM0327_51",155862.485286369,461327.176714776,GMGM0307,Amersfoort
"192",GM0307_1_0,cluster_GM0307_1_0,"GM0307_1_44,GM0307_1_52,GM0307_1_83,GM0307_1_89,GM0307_1_124,GM0307_1_48,GM0307_1_75",154265.898731956,463384.064725287,GMGM0307,Amersfoort
"193",GM0307_1_3,cluster_GM0307_1_3,"GM0307_1_38,GM0307_1_41,GM0307_1_62,GM0307_1_40,GM0307_1_73,GM0307_1_6,GM0307_1_140,GM0307_1_101",155823.047432716,463910.980033912,GMGM0307,Amersfoort
"194",GM0307_1_2,cluster_GM0307_1_2,"GM0307_1_118,GM0307_1_47,GM0307_1_13,GM0307_1_122,GM0307_1_93,GM0307_1_125,GM0307_1_53,GM0307_1_96,GM0307_1_16,GM0307_1_113",153011.598955292,462558.09072496,GMGM0307,Amersfoort
"195",GM0307_2_29,cluster_GM0307_2_29,"GM0307_2_79,GM0307_2_76,GM0307_2_154,GM0307_2_120,GM0307_2_89,GM0307_2_25,GM0307_2_88,GM0307_2_19",157126.999330794,467461.323046603,GMGM0307,Amersfoort
"196",GM0307_2_26,cluster_GM0307_2_26,"GM0307_2_107,GM0307_2_110,GM0307_2_83,GM0307_2_17,GM0307_2_152,GM0307_2_35,GM0307_2_53,GM0307_2_64",153834.627670017,468158.719695927,GMGM0307,Amersfoort
"197",GM0307_2_25,cluster_GM0307_2_25,"GM0307_2_79,GM0307_2_76,GM0307_2_154,GM0307_2_89,GM0307_2_70,GM0307_2_88,GM0307_2_29,GM0307_2_101,GM0307_2_19,GM0307_2_133,GM0307_2_160,GM0307_2_168,GM0307_2_37",156761.531361598,467476.16187249,GMGM0307,Amersfoort
"198",GM0307_2_28,cluster_GM0307_2_28,"GM0307_2_9,GM0307_2_65,GM0307_1_132,GM0307_2_62,GM0307_1_114,GM0307_1_133,GM0307_2_140",156522.043170103,462887.405348476,GMGM0307,Amersfoort
"199",GM0307_2_27,cluster_GM0307_2_27,"GM0307_2_18,GM0307_2_15,GM0307_2_109,GM0307_2_120,GM0307_2_133,GM0307_2_160,GM0307_2_158,GM0307_2_153,GM0307_2_138",157286.808994016,466643.447292287,GMGM0307,Amersfoort
"200",GM0307_2_22,cluster_GM0307_2_22,"GM0307_2_3,GM0307_2_37,GM0307_2_167,GM0307_2_121,GM0307_2_80,GM0307_2_143,GM0307_2_100",154755.117777286,467325.980450006,GMGM0307,Amersfoort
"201",GM0307_1_69,cluster_GM0307_1_69,"GM0307_1_91,GM0307_1_79,GM0307_1_58,GM0307_1_7,GM0307_1_12,GM0307_1_110,GM0307_1_99,GM0307_1_82,GM0307_1_104,GM0307_1_84,GM0307_1_100,GM0307_1_102,GM0307_1_26,GM0307_1_103,GM0307_1_134,GM0307_1_68",155686.946204724,462537.256151211,GMGM0307,Amersfoort
"202",GM0307_2_21,cluster_GM0307_2_21,"GM0307_2_95,GM0307_2_4,GM0307_2_119,GM0307_2_73",157769.377795445,467670.048112364,GMGM0307,Amersfoort
"203",GM0307_1_68,cluster_GM0307_1_68,"GM0307_1_71,GM0307_1_127,GM0307_1_62,GM0307_1_20,GM0307_1_60,GM0307_1_63,GM0307_1_70,GM0307_1_137,GM0307_1_135,GM0307_1_91,GM0307_1_123,GM0307_1_89,GM0307_1_116,GM0307_1_124,GM0307_1_55,GM0307_1_18,GM0307_1_97,GM0307_1_106,GM0307_1_45,GM0307_1_76,GM0307_1_5,GM0307_1_17,GM0307_1_11,GM0307_1_15,GM0307_1_49,GM0307_1_80,GM0307_1_32,GM0307_1_58,GM0307_1_34,GM0307_1_77,GM0307_1_85,GM0307_1_22,GM0307_1_143,GM0307_1_115,GM0307_1_69,GM0307_1_12,GM0307_1_110,GM0307_1_99,GM0307_1_82,GM0307_1_104,GM0307_1_48,GM0307_1_121,GM0307_1_86,GM0307_1_134,GM0307_1_98,GM0307_1_75",155088.205528764,462968.118250872,GMGM0307,Amersfoort
"204",GM0307_2_24,cluster_GM0307_2_24,"GM0313_33,GM0307_2_17,GM0313_26,GM0307_2_32,GM0307_2_146,GM0307_2_47",154635.661132673,468567.380238364,GMGM0307,Amersfoort
"205",GM0307_2_23,cluster_GM0307_2_23,"GM0307_2_132,GM0307_2_20,GM0307_2_112,GM0307_2_30,GM0307_1_62,GM0307_1_73,GM0307_2_59,GM0307_2_7,GM0307_2_164,GM0307_2_57,GM0307_1_67",156483.013954999,463966.445828196,GMGM0307,Amersfoort
"206",GM0307_1_65,cluster_GM0307_1_65,"GM0307_1_132,GM0307_1_64,GM0307_1_133,GM0307_1_102,GM0307_1_26,GM0307_1_29,GM0307_2_140",156403.609811829,462604.654501672,GMGM0307,Amersfoort
"207",GM0307_2_20,cluster_GM0307_2_20,"GM0307_2_132,GM0307_2_59,GM0307_2_42,GM0307_2_23,GM0307_2_38,GM0307_2_57",156734.657969923,464056.565209594,GMGM0307,Amersfoort
"208",GM0307_1_64,cluster_GM0307_1_64,"GM0307_1_132,GM0307_2_62,GM0307_1_115,GM0307_1_7,GM0307_1_12,GM0307_1_82,GM0307_1_114,GM0307_1_133,GM0307_1_65,GM0307_1_102,GM0307_1_26,GM0307_1_103",156126.432954223,462774.938682321,GMGM0307,Amersfoort
"209",GM0307_1_67,cluster_GM0307_1_67,"GM0307_1_127,GM0307_1_41,GM0307_1_62,GM0307_1_73,GM0307_2_23,GM0307_2_7,GM0307_2_57,GM0307_1_115",156100.45999337,463685.060118704,GMGM0307,Amersfoort
"210",GM0307_1_66,cluster_GM0307_1_66,"GM0307_1_122,GM0307_1_93,GM0307_1_96,GM0307_1_16,GM0342_70,GM0342_9,GM0342_25,GM0355_98,GM0327_30,GM0327_19",151469.746257464,460107.683761448,GMGM0307,Amersfoort
"211",GM0307_1_61,cluster_GM0307_1_61,"GM0307_1_131,GM0307_1_23,GM0307_1_15,GM0307_1_109,GM0307_1_105,GM0307_1_87,GM0307_1_39,GM0307_1_36,GM0307_1_19,GM0307_1_81,GM0307_1_113",154347.4408754,461818.871824785,GMGM0307,Amersfoort
"212",GM0307_1_60,cluster_GM0307_1_60,"GM0307_1_35,GM0307_1_20,GM0307_2_33,GM0307_1_63,GM0307_1_57,GM0307_1_117,GM0307_1_9,GM0307_1_97,GM0307_1_48,GM0307_1_68,GM0307_1_75",154543.821154602,463858.815526225,GMGM0307,Amersfoort
"213",GM0307_1_63,cluster_GM0307_1_63,"GM0307_1_20,GM0307_2_71,GM0307_2_96,GM0307_2_33,GM0307_1_60,GM0307_1_57,GM0307_1_4,GM0307_1_10,GM0307_1_117,GM0307_1_70,GM0307_1_77,GM0307_1_68,GM0307_1_75",154676.739981092,463830.315157541,GMGM0307,Amersfoort
"214",GM0307_1_62,cluster_GM0307_1_62,"GM0307_1_38,GM0307_2_30,GM0307_1_71,GM0307_1_127,GM0307_1_41,GM0307_1_40,GM0307_1_73,GM0307_1_21,GM0307_1_123,GM0307_2_23,GM0307_1_49,GM0307_1_67,GM0307_1_3,GM0307_1_101,GM0307_1_22,GM0307_1_143,GM0307_1_115,GM0307_1_68",155826.6205851,463672.41049909,GMGM0307,Amersfoort
"215",GM0307_2_170,cluster_GM0307_2_170,"GM0307_2_91,GM0307_2_11,GM0307_2_168,GM0307_2_142,GM0307_2_125,GM0307_2_37",155684.785433435,467297.721241146,GMGM0307,Amersfoort
"216",GM0307_1_58,cluster_GM0307_1_58,"GM0307_1_135,GM0307_1_91,GM0307_1_18,GM0307_1_97,GM0307_1_106,GM0307_1_76,GM0307_1_17,GM0307_1_80,GM0307_1_32,GM0307_1_34,GM0307_1_77,GM0307_1_85,GM0307_1_69,GM0307_1_110,GM0307_1_99,GM0307_1_86,GM0307_1_68,GM0307_1_75",155168.942324679,463093.909864038,GMGM0307,Amersfoort
"217",GM0307_1_57,cluster_GM0307_1_57,"GM0307_1_60,GM0307_1_63,GM0307_1_4,GM0307_1_94,GM0307_1_10,GM0307_1_117,GM0307_1_70",154805.267276211,463944.788182079,GMGM0307,Amersfoort
"218",GM0307_1_59,cluster_GM0307_1_59,"GM0307_2_92,GM0307_1_38,GM0307_2_155,GM0307_2_149,GM0307_1_6,GM0307_1_4,GM0307_1_140,GM0307_2_117",155465.919887439,464275.674958944,GMGM0307,Amersfoort
"219",GM0307_1_54,cluster_GM0307_1_54,"GM0307_1_25,GM0307_1_52,GM0307_1_112,GM0307_1_46,GM0307_1_98,GM0307_1_13,GM0307_1_75",154031.929189309,462920.242226056,GMGM0307,Amersfoort
"220",GM0307_1_53,cluster_GM0307_1_53,"GM0307_1_118,GM0307_1_33,GM0307_1_47,GM0307_1_13,GM0307_1_75,GM0307_1_122,GM0307_1_93,GM0307_1_2,GM0307_1_125,GM0307_1_16",153157.488003652,462613.263502217,GMGM0307,Amersfoort
"221",GM0307_1_56,cluster_GM0307_1_56,"GM0307_1_124,GM0307_1_18,GM0307_1_75",154641.233104553,463216.209619191,GMGM0307,Amersfoort
"222",GM0307_1_55,cluster_GM0307_1_55,"GM0307_1_137,GM0307_1_76,GM0307_1_5,GM0307_1_11,GM0307_1_131,GM0307_1_15,GM0307_1_105,GM0307_1_121,GM0307_1_86,GM0307_1_98,GM0307_1_68,GM0307_1_75",154728.220070594,462644.463122474,GMGM0307,Amersfoort
