fid,source_name,available_heat,source_id,geo_coordinate_x,geo_coordinate_y,neighbourhoods_in_range
71,Neste Oil Netherlands BV,0,HTLP0071,62613,442920,"BU17830521,BU17839998,BU05992308,BU05991701,BU06140100,BU05992307,BU06140102,BU05991702,BU17830421,BU17830420,BU17830480,BU05999998,BU05991703,BU17830352,BU05010003,BU06140109,BU05010009,BU06140106,BU06140105,BU06140108,BU06140104,BU06149998,BU06140009,BU06140002,BU06140001,BU06140101,BU17830401,BU17830406,BU17830407,BU17830408,BU17830506,BU17830511,BU17830404,BU17830405,BU17830403,BU17830402,BU17830409,BU17830410,BU06140003"
72,Koch HC Partnership BV,0,HTLP0072,74500,436400,"BU19303103,BU19303104,BU19303101,BU19303105,BU19303302,BU05992308,BU05991701,BU06140100,BU05992307,BU06140102,BU05991702,BU17830420,BU17830480,BU05560502,BU05992705,BU05560602,BU05991703,BU17830301,BU17830306,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU06140106,BU06140105,BU06140108,BU06140104,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU05010209,BU19302901,BU19302504,BU06140009,BU05300901,BU06140002,BU06140103,BU06140001,BU06140101,BU05300005,BU05300401,BU05991692,BU19301002,BU05992295,BU19301701,BU19300102,BU17830405,BU17830409,BU17830410,BU17830702,BU17830154,BU17830257,BU17830701,BU18420004,BU18420009,BU18420103,BU17830712,BU17830714,BU17830713,BU17830711,BU17830710,BU17830703,BU17830256,BU17830101,BU17830111,BU17830113,BU17830103,BU17830160,BU17830161,BU17830159,BU17830105,BU17830157,BU17830155,BU18420002,BU18420000,BU06220701,BU06220706,BU06220707,BU18420005,BU06220404,BU06220704,BU06220705,BU06220501,BU06220504,BU06220605,BU06220503,BU06220602,BU06220604,BU06220606,BU06220403,BU06220402,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19300401,BU19300301,BU19300302,BU19301102,BU19300503,BU19300502,BU19300104,BU19300101,BU19300103,BU19300805,BU19301702,BU19301705,BU19301706,BU19301601,BU19301704,BU19300201,BU19301703,BU19300202,BU19302703,BU06140003,BU06140000,BU05300104,BU05300200,BU05300601,BU05300107,BU05300505,BU05300201,BU05300503,BU05300600,BU05300800,BU05300102,BU05300103,BU05300504,BU05300105,BU05300700,BU05300701,BU05300500,BU05300303,BU05300502,BU05300404,BU05300900,BU05300100,BU05300101,BU05301002,BU05301003,BU05300400,BU05301001,BU05300402,BU19302902"
73,Gunvor Petroleum Rotterdam BV GPR,0,HTLP0073,71000,439203,"BU17830966,BU17830521,BU17830509,BU17830905,BU17839998,BU05992308,BU05991701,BU06140100,BU05992307,BU06140102,BU05991702,BU17830421,BU17830420,BU17830480,BU05999998,BU05560502,BU05992705,BU05560602,BU05991703,BU17830301,BU17830306,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU06140106,BU06140105,BU06140108,BU06140104,BU06149998,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU05010209,BU19302504,BU06140009,BU05300901,BU06140002,BU06140103,BU06140001,BU06140101,BU17830401,BU17830406,BU17830407,BU17830408,BU17830502,BU17830504,BU17830505,BU17830506,BU17830511,BU17830404,BU17830405,BU17830403,BU17830402,BU17830409,BU17830410,BU17830702,BU17830154,BU17830257,BU17830701,BU18420004,BU18420009,BU18420103,BU17830712,BU17830714,BU17830713,BU17830711,BU17830710,BU17830703,BU17830201,BU17830207,BU17830211,BU17830251,BU17830256,BU17830253,BU17830101,BU17830111,BU17830113,BU17830103,BU17830160,BU17830161,BU17830159,BU17830105,BU17830157,BU17830155,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220801,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302502,BU19302501,BU19302503,BU19302703,BU06140005,BU06140004,BU06140003,BU06140000,BU05300200,BU05300601,BU05300107,BU05300505,BU05300201,BU05300600,BU05300800,BU05300504,BU05300900,BU19302902"
74,Zeeland Refinery NV,0,HTLP0074,39593,385373,"BU07170009,BU16950309,BU16959997,BU06640889,BU06649997,BU06870000,BU06870209,BU06870300,BU06870200,BU06870106,BU06870301,BU06870105,BU06870309,BU06870302,BU06870102,BU06870109,BU06870400,BU06870500,BU06870409,BU06870502,BU06870509,BU06640551,BU06870503,BU06870501,BU06879997,BU07180203,BU07180406,BU07180407,BU07180500,BU07180408,BU07189998,BU17149998,BU07180207,BU07180402,BU07180501,BU06541302,BU06540702,BU06541002,BU06541402,BU06541001,BU06541101,BU06540102,BU06541102,BU06640778,BU06640779,BU07180505,BU07180503,BU07180507,BU07180506,BU07180502,BU07180504,BU06540401,BU06540302,BU06540402,BU06540201,BU06540301,BU06540202,BU06541202,BU06541201,BU06549998,BU06540502,BU06540501,BU06640550,BU06640559,BU06640660,BU06540903,BU06541502,BU06541501,BU06540902,BU06540901,BU06540802,BU06540801,BU07180800,BU17141100,BU07180701,BU07180601,BU07180600,BU07180602,BU07180702,BU07180603,BU17141108,BU17141109,BU07152800,BU07159998,BU07180100,BU07180700,BU07180103"
75,BP Raffinaderij Rotterdam BV,0,HTLP0075,67036,440390,"BU17830521,BU17830509,BU17839998,BU05992308,BU05991701,BU06140100,BU05992307,BU06140102,BU05991702,BU17830421,BU17830420,BU17830480,BU05999998,BU05560502,BU05992705,BU05560602,BU05991703,BU17830301,BU17830306,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU06140106,BU06140105,BU06140108,BU06140104,BU06149998,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU05010209,BU06140009,BU05300901,BU06140002,BU06140103,BU06140001,BU06140101,BU17830401,BU17830406,BU17830407,BU17830408,BU17830502,BU17830504,BU17830505,BU17830506,BU17830511,BU17830404,BU17830405,BU17830403,BU17830402,BU17830409,BU17830410,BU17830702,BU17830154,BU17830257,BU17830701,BU18420103,BU17830711,BU17830710,BU17830251,BU17830256,BU17830101,BU17830111,BU17830113,BU17830103,BU17830160,BU17830161,BU17830159,BU17830105,BU17830157,BU17830155,BU05010201,BU05992306,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420108,BU05992704,BU05560405,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU06140005,BU06140004,BU06140003,BU06140000,BU05300200"
76,Esso Nederland BV Raffinaderij Rotterdam,0,HTLP0076,79871,432082,"BU05990327,BU05990328,BU05992194,BU05991570,BU05992198,BU06130522,BU19631200,BU19631199,BU19631299,BU19631399,BU19630000,BU19630001,BU19630002,BU19630099,BU19630005,BU19630006,BU19630003,BU19630004,BU19305003,BU19301301,BU19301206,BU19305001,BU19301411,BU19305002,BU19301707,BU19301504,BU19631300,BU19303103,BU19303104,BU19303101,BU19303102,BU19303105,BU19303301,BU19303302,BU19631100,BU05992307,BU05560502,BU05992705,BU05560602,BU05991703,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU05010209,BU19302901,BU19302504,BU05300901,BU06130419,BU06130415,BU06130418,BU06130416,BU06130420,BU06130205,BU06130102,BU06130103,BU06130101,BU06130104,BU06130207,BU19301708,BU06130312,BU06130310,BU06130311,BU06130309,BU06130313,BU06130414,BU06130417,BU06130706,BU05992196,BU05991593,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300904,BU19300603,BU19300903,BU19300901,BU19301505,BU19301501,BU19300702,BU19300701,BU19300602,BU19300601,BU19300703,BU19301401,BU19300102,BU19300106,BU19300105,BU19300902,BU19301004,BU17830701,BU18420004,BU18420103,BU06060906,BU06060905,BU06060803,BU06060908,BU06060902,BU06060901,BU06060903,BU06060904,BU06060907,BU06060909,BU06220701,BU06220706,BU06220707,BU18420005,BU06060707,BU06060602,BU06060301,BU06060608,BU06060203,BU06060701,BU06060802,BU06220404,BU06060309,BU06060706,BU06060704,BU06060705,BU06220704,BU06220705,BU06060202,BU06060000,BU06060102,BU06060101,BU06060604,BU06060605,BU06060606,BU06060201,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060103,BU06060104,BU06060107,BU06060106,BU06060105,BU05991853,BU05991926,BU06060500,BU06060801,BU06060405,BU06060307,BU06060306,BU06060308,BU06060403,BU06060402,BU06060404,BU06060401,BU06220403,BU06220402,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19300401,BU19300301,BU19300302,BU19301408,BU19301409,BU19301410,BU19301503,BU19301502,BU19301506,BU19301403,BU19301404,BU19301405,BU19301402,BU19301406,BU19301407,BU19301102,BU19301101,BU19301204,BU19301203,BU19301205,BU19301202,BU19301201,BU19300504,BU19300503,BU19300501,BU19300502,BU19300104,BU19300101,BU19300103,BU19300805,BU19300804,BU19300803,BU19300802,BU19300801,BU19301702,BU19301705,BU19301706,BU19301601,BU19301704,BU19300201,BU19301703,BU19300202,BU19302703,BU05300200,BU05300601,BU05300505,BU05300503,BU05300600,BU05300800,BU19309997,BU05301002,BU05301003,BU05301001,BU05300402,BU19302902"
77,Shell Nederland Raffinaderij BV,0,HTLP0077,82574,432924,"BU05990327,BU05990328,BU05990451,BU05990455,BU05990456,BU05990457,BU05990532,BU05990558,BU05990119,BU05990111,BU05990113,BU05991572,BU05991571,BU05991574,BU05991085,BU05990118,BU05990329,BU05990320,BU05990321,BU05990324,BU05990322,BU05990325,BU05990323,BU05992194,BU05991570,BU05992198,BU05991577,BU05991578,BU05991573,BU05991575,BU06130522,BU06130521,BU06130624,BU06130623,BU06130626,BU19631200,BU19631199,BU19631299,BU19631399,BU19630000,BU19630051,BU19630001,BU19630002,BU19630007,BU19630050,BU19630099,BU19630005,BU19630006,BU19630003,BU19630004,BU19305003,BU19301301,BU19301206,BU19305001,BU19301411,BU19305002,BU19301707,BU19301504,BU19631300,BU19303103,BU19303104,BU19303101,BU19303102,BU19303105,BU19303301,BU19303302,BU19631100,BU19630199,BU05992307,BU05560502,BU05992705,BU05560602,BU17830351,BU05010100,BU05010109,BU05010300,BU05010209,BU19302901,BU19302504,BU06130419,BU06130415,BU06130418,BU06130416,BU06130420,BU06130205,BU06130102,BU06130103,BU06130101,BU06130104,BU06130207,BU19301708,BU06130312,BU06130310,BU06130311,BU06130309,BU06130313,BU06130414,BU06130417,BU06130706,BU05992196,BU05991593,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300904,BU19300603,BU19300903,BU19300901,BU19301505,BU19301501,BU19300702,BU19300701,BU19300602,BU19300601,BU19300703,BU19301401,BU19300102,BU19300106,BU19300105,BU19300902,BU19301004,BU18420004,BU18420103,BU06060906,BU06060905,BU06060803,BU05990452,BU05992459,BU05990454,BU06060908,BU06060902,BU06060901,BU06060903,BU06060904,BU06060907,BU06060909,BU06220701,BU06220706,BU06220707,BU18420005,BU06060707,BU06060602,BU06060301,BU06060608,BU06060203,BU06060701,BU06060802,BU06220404,BU06060309,BU06060706,BU06060704,BU06060705,BU06220704,BU06220705,BU06060202,BU06060000,BU06060102,BU06060101,BU06060604,BU06060605,BU06060606,BU06060201,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060103,BU06060104,BU06060107,BU06060106,BU06060105,BU05991853,BU05991926,BU06060500,BU06060801,BU06060405,BU06060307,BU06060306,BU06060308,BU06060403,BU06060402,BU06060404,BU06060401,BU06220403,BU06220402,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19300401,BU19300301,BU19300302,BU19301408,BU19301409,BU19301410,BU19301503,BU19301502,BU19301506,BU19301403,BU19301404,BU19301405,BU19301402,BU19301406,BU19301407,BU19301102,BU19301101,BU19301204,BU19301203,BU19301205,BU19301202,BU19301201,BU19300504,BU19300503,BU19300501,BU19300502,BU19300104,BU19300101,BU19300103,BU19300805,BU19300804,BU19300803,BU19300802,BU19300801,BU19301702,BU19301705,BU19301706,BU19301601,BU19301704,BU19300201,BU19301703,BU19300202,BU19302703,BU05301002,BU19302902"
78,EOn Centrale Den Haag,66320.208,HTLP0078,79821,454750,"BU05183960,BU05183826,BU06030221,BU05180800,BU05180908,BU05180907,BU05180702,BU05180704,BU05180701,BU05180703,BU05181309,BU05181251,BU05181252,BU05181142,BU05189998,BU05181591,BU05181492,BU05181893,BU05181481,BU05181250,BU05181953,BU05181983,BU05182054,BU05183130,BU05182055,BU05183131,BU05181882,BU19161100,BU19161101,BU05183825,BU05183819,BU05182762,BU06030223,BU05182916,BU05182917,BU05183822,BU06030431,BU05183824,BU05182718,BU06030641,BU05180605,BU05180373,BU05180271,BU05180477,BU05180374,BU05180476,BU05180546,BU05180478,BU05183135,BU05183032,BU05183033,BU05183034,BU05182915,BU05183721,BU05180772,BU05182144,BU05181143,BU05181041,BU05182110,BU05182763,BU05182664,BU05182665,BU05182666,BU05180479,BU05182449,BU05180475,BU05182814,BU05182811,BU05182813,BU05182245,BU05182812,BU05182347,BU05180448,BU05183387,BU05181785,BU05183488,BU05183489,BU05181786,BU05181840,BU05183284,BU05183639,BU05183637,BU05183620,BU06030851,BU05183638,BU05183823,BU05183536,BU05183480,BU05184001"
79,Centrale Rotterdam,83822.688,HTLP0079,64578,440415,"BU05992308,BU05991701,BU06140100,BU05992307,BU06140102,BU06140109,BU06140106,BU06140105,BU06140108,BU06140104,BU06149998,BU06140009,BU06140101"
80,Rijnmond Energie,88363.872,HTLP0080,83725,434099,"BU05992194,BU06130102,BU06130101,BU06130104,BU06130310,BU06130309,BU06130706,BU05992196,BU05991593,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300901,BU19300102,BU19300105,BU19300902,BU19301004,BU06060707,BU06060602,BU06060301,BU06060608,BU06060203,BU06060701,BU06220404,BU06060309,BU06060202,BU06060000,BU06060102,BU06060101,BU06060606,BU06060201,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060107,BU05991926,BU06060500,BU06060405,BU06060307,BU06060306,BU06060308,BU06060403,BU06060402,BU06060404,BU06060401,BU06220403,BU06220402,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU06220205,BU19300301,BU19300302,BU19300101,BU19300103,BU19301702,BU19301704,BU19300201,BU19301703,BU19300202"
81,Nuon HWC Almere,94608,HTLP0081,143251,488915,
82,gas WKK eneco,94608,HTLP0082,158280,467580,"BU03130008,BU03072701,BU03130007,BU03071002,BU03071000,BU03070803,BU03070801,BU03070902,BU03070903,BU03070905,BU03072500,BU03072501,BU03072001,BU03072404,BU03072403,BU03072402,BU03072405,BU03072400,BU03072407,BU03072102,BU03071901,BU03071902,BU03071906,BU03071905,BU03072300,BU03071900,BU03072100,BU03072301,BU03072101,BU03071903,BU03072103,BU03072104,BU03072108,BU03072201,BU03072106,BU03072806,BU03073000,BU03072900,BU03073102,BU03072805,BU03072107,BU03072800,BU03072801,BU03073103,BU03072803,BU03072802,BU03073001,BU03073104,BU03073108,BU03072601,BU03072600,BU03072602,BU03072603,BU03072506,BU03072804,BU03072901,BU03072902,BU03073100,BU03073101,BU03072002,BU03072000,BU03072105,BU03072508,BU03072004,BU03072003,BU03072507,BU03072005,BU03072006,BU03071003,BU03071300,BU03071004,BU03071302,BU03071301,BU03071101,BU03071100,BU03070601,BU03070104,BU03070700,BU03070701,BU03070702,BU03071001,BU03270309,BU03071202,BU03071201,BU03072502,BU03072503,BU03072504,BU03072505,BU03270400,BU03070105,BU03071400,BU03071401,BU03070800,BU03070900,BU03071904,BU03072700"
83,Nuon HWC Schuytgraaf,94608,HTLP0083,186213,439706,
84,Nuon Nieuwegein,94608,HTLP0084,134208,448648,"BU03561300,BU03562200,BU03561800,BU19610209,BU19610208,BU03562100,BU03562000,BU03560600,BU03440821,BU03440733,BU03440723,BU03562500,BU03211019,BU03211017,BU03211018,BU03211016,BU03211010,BU03212054,BU03212056,BU03211013,BU03211011,BU03212058,BU03212061,BU03211050,BU03212057,BU03212060,BU19610101,BU19610100,BU19610103,BU19610104,BU19610102,BU19610201,BU03212064,BU03212059,BU03212055,BU03440712,BU03215192,BU03214182,BU03214080,BU03561400,BU03560300,BU03562400,BU03560100,BU03440812,BU03440831,BU03440822,BU03560200,BU03560400,BU03560700,BU03560800,BU03530029,BU03441041,BU03440952,BU03440953,BU19610107,BU19610105,BU03530003,BU03530001,BU03530002,BU03530023,BU03530024,BU03530025,BU03530027,BU03530010,BU03530012,BU03530011,BU03530014,BU03530005,BU03561200,BU03561100,BU03561600,BU03562300,BU03561500,BU03561000,BU03560500,BU03530016,BU03530017,BU03530015,BU03530019,BU03530018,BU03530013,BU03530030,BU03530004,BU03530028,BU03530006,BU03530007,BU03530008,BU03530009,BU03530022,BU03530026,BU03530021,BU03530020,BU03310003,BU03310009,BU03310019"
85,ENGIE Energie Centrale Gelderland,94608,HTLP0085,185427,429798,
86,Eon Laurensplaat Delfsevaart,94608,HTLP0086,92841,437409,"BU05990664,BU05990665,BU16211514,BU05991463,BU05990661,BU05990662,BU05990660,BU05990814,BU05990516,BU05990535,BU05990515,BU05990531,BU05990534,BU05990837,BU05990327,BU05990328,BU05990451,BU05990455,BU05990456,BU05990457,BU05990532,BU05990558,BU05020991,BU05990847,BU05990842,BU05990841,BU05990843,BU05991449,BU05990836,BU05991444,BU05991448,BU05991446,BU05992540,BU05020992,BU05420000,BU05020110,BU05020993,BU05020115,BU05991284,BU05991080,BU05991081,BU05991082,BU05991283,BU05991086,BU05991289,BU05990119,BU05990110,BU05990112,BU05990111,BU05990113,BU05020996,BU05020998,BU05020997,BU05991079,BU05020995,BU05990845,BU05991087,BU05991088,BU05991576,BU05991572,BU05991571,BU05991574,BU05991085,BU05991017,BU05990118,BU05990329,BU05990320,BU05990321,BU05990324,BU05990322,BU05990325,BU05990323,BU05992194,BU05991577,BU05991578,BU05991573,BU05991575,BU05991593,BU06060802,BU06060103,BU06060104,BU06060107,BU06060106,BU06060105,BU05991853,BU05991926,BU06060801"
87,Nuon Kanaalweg,94608,HTLP0087,135834,454542,"BU03561800,BU03562100,BU03562000,BU03560600,BU03440821,BU03440733,BU03440723,BU03562500,BU03212064,BU03212055,BU03440526,BU03440524,BU03440522,BU03440523,BU03440521,BU03440531,BU03120009,BU03120001,BU03120008,BU03440533,BU03440732,BU03440721,BU03440731,BU03440525,BU03440711,BU03440712,BU03440212,BU03440221,BU03440211,BU03440412,BU03440321,BU03440621,BU03440223,BU03440121,BU03440222,BU03440331,BU03440342,BU03100402,BU03440312,BU03440343,BU03440322,BU03440311,BU03440341,BU03101002,BU03440224,BU03440231,BU03440132,BU03440232,BU03440131,BU03440114,BU03440124,BU03440122,BU03440123,BU03440112,BU03440532,BU03440535,BU03440423,BU03440534,BU03100903,BU03440413,BU03440411,BU03440414,BU03440415,BU03440421,BU03440422,BU03440433,BU03440432,BU03440431,BU03440622,BU03440623,BU03440626,BU03440511,BU03440512,BU03440811,BU03440613,BU03440628,BU03440612,BU03440627,BU03440624,BU03440611,BU03440625,BU03440243,BU03440233,BU03440242,BU03440333,BU03440241,BU03440332,BU03440133,BU03440913,BU03440911,BU03440244,BU03441014,BU03440933,BU03440934,BU03440932,BU03440922,BU03440921,BU03440931,BU03440941,BU03440942,BU03440943,BU03441031,BU03560300,BU03560100,BU03440113,BU03440111,BU03440832,BU03440812,BU03440831,BU03440722,BU03440822,BU03440823,BU03560200,BU03560400,BU03560700,BU03560800,BU03441032,BU03441041,BU03441033,BU03440952,BU03440951,BU03440953"
88,ENECOGEN VOF,168023.808,HTLP0088,66120,441896,"BU17830521,BU17830509,BU17839998,BU05992308,BU05991701,BU06140100,BU05992307,BU06140102,BU05991702,BU17830421,BU17830420,BU17830480,BU05999998,BU05992705,BU05560602,BU05991703,BU17830301,BU17830306,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU06140106,BU06140105,BU06140108,BU06140104,BU06149998,BU05010006,BU05010000,BU05010004,BU05010001,BU05010109,BU05010300,BU06140009,BU06140002,BU06140103,BU06140001,BU06140101,BU17830401,BU17830406,BU17830407,BU17830408,BU17830502,BU17830506,BU17830511,BU17830404,BU17830405,BU17830403,BU17830402,BU17830409,BU17830410,BU17830702,BU17830154,BU17830701,BU17830101,BU17830111,BU17830103,BU17830160,BU17830161,BU17830159,BU17830105,BU17830157,BU06140003,BU06140000"
89,Eon Centrale Leiden,168591.456,HTLP0089,93890,464356,"BU06370906,BU06370905,BU19160401,BU19160400,BU19160301,BU19160104"
90,EOn Benelux NV Galileistraat,170862.048,HTLP0090,88935,436199,"BU16212611,BU16212711,BU16212531,BU16212721,BU16212833,BU16212851,BU16212864,BU16211543,BU05990664,BU05990665,BU16211514,BU05991463,BU16212741,BU05990661,BU05990662,BU05990660,BU16211411,BU16212621,BU16212511,BU16212521,BU16212644,BU16212823,BU05990814,BU05990516,BU05990535,BU05990515,BU05990531,BU05990534,BU05990837,BU05990327,BU05990328,BU05990451,BU05990455,BU05990456,BU05990457,BU05990532,BU05990558,BU16212814,BU16212843,BU05020991,BU05990847,BU05990842,BU05990841,BU05990843,BU05991449,BU05990836,BU05991444,BU05991448,BU05020112,BU05991446,BU05992540,BU05020992,BU05420000,BU05020110,BU05020993,BU05020115,BU05020111,BU05991284,BU05991080,BU05991081,BU05991082,BU05991283,BU05991086,BU05991289,BU05991290,BU05990119,BU05990110,BU05990112,BU05990111,BU05990113,BU05020996,BU05020998,BU05020997,BU05991079,BU05020995,BU05990845,BU05991087,BU05991088,BU05991576,BU05991572,BU05991571,BU05991574,BU05991085,BU05991017,BU05990118,BU05990329,BU05990320,BU05990321,BU05990324,BU05990322,BU05990325,BU05990323,BU05992194,BU05991570,BU05992198,BU05991577,BU05991578,BU05991573,BU05991575,BU06130522,BU06130521,BU06130625,BU06130624,BU06130623,BU06130626,BU19630000,BU19630001,BU19630050,BU19630099,BU19630006,BU19301707,BU19301504,BU04891430,BU04891429,BU04895083,BU04891836,BU04891328,BU04895084,BU04891937,BU04892039,BU04893052,BU04893051,BU04891225,BU04891226,BU04891227,BU04893050,BU04890919,BU04891431,BU04895082,BU04891432,BU04891735,BU04891634,BU04893054,BU04890920,BU04890922,BU04890715,BU04890921,BU04890103,BU04891124,BU04891023,BU04895077,BU04893053,BU19630199,BU04895081,BU04891533,BU04893160,BU06130419,BU06130415,BU06130418,BU06130416,BU06130420,BU06130205,BU06130102,BU06130103,BU06130101,BU06130104,BU06130207,BU19301708,BU06130312,BU06130310,BU06130311,BU06130309,BU06130313,BU06130414,BU06130417,BU06130706,BU05992196,BU05991593,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300904,BU19300903,BU19300901,BU19301505,BU19301501,BU19300902,BU19301004,BU05032300,BU05032703,BU05032900,BU05032901,BU06060906,BU06060905,BU06060803,BU05990452,BU05992459,BU05992650,BU05990454,BU06060908,BU19260352,BU19260111,BU05032305,BU05032304,BU05032600,BU05032704,BU05032902,BU06060902,BU06060901,BU06060903,BU06060904,BU06060907,BU06060909,BU06220701,BU06220706,BU06220707,BU18420005,BU06060707,BU06060602,BU06060301,BU06060608,BU06060203,BU06060701,BU06060802,BU06220404,BU06060309,BU06060706,BU06060704,BU06060705,BU06220704,BU06220705,BU06060202,BU06060000,BU06060102,BU06060101,BU06060604,BU06060605,BU06060606,BU06060201,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060103,BU06060104,BU06060107,BU06060106,BU06060105,BU05991853,BU05991926,BU06060500,BU06060801,BU06060405,BU06060307,BU06060306,BU06060308,BU06060403,BU06060402,BU06060404,BU06060401,BU06220403,BU06220402,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU18420109,BU06220205,BU19300301,BU19300302,BU19301702,BU19301703"
91,WKC Almere,474553.728,HTLP0091,143323,488954,
