neighbourhood_code,space_heating_demand_per_house,hot_water_demand_per_house,space_heating_demand_per_m2_utility,hot_water_demand_per_m2_utility,electricity_demand_per_house,electricity_demand_per_m2_utility,share_of_houses_demolished,number_of_new_apartments,number_of_new_terraced_houses,number_of_new_detached_houses,number_of_new_semi_detached_houses,number_of_new_houses_unknown_type,epi_of_new_houses,size_of_new_houses,existing_heat_network_share,trace_length
BU06771002,55,9,0.423076923,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,8080.737537
BU06771101,42,8,0.323076923,0.061538462,212,1.630769231,0,0,0,0,0,0,0.9,100,0,5162.72231
BU06771102,46,9,0.353846154,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,6312.194597
BU06771103,50,9,0.384615385,0.069230769,113,0.869230769,0,0,0,0,0,0,0.9,100,0,14543.5174
BU06771201,43,9,0.330769231,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,3821.714276
BU06771202,54,9,0.415384615,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,17603.84587
BU06771301,52,9,0.4,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,1745.117334
BU06771302,52,8,0.4,0.061538462,412,3.169230769,0,0,0,0,0,0,0.9,100,0,10101.66187
BU06771401,51,8,0.392307692,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,1721.396657
BU06771402,55,8,0.423076923,0.061538462,110,0.846153846,0,0,0,0,0,0,0.9,100,0,6341.692311
BU06771501,47,9,0.361538462,0.069230769,113,0.869230769,0,0,0,0,0,0,0.9,100,0,3599.153827
BU06771502,60,8,0.461538462,0.061538462,114,0.876923077,0,0,0,0,0,0,0.9,100,0,2051.892101
BU06771503,52,9,0.4,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,6126.272045
BU06780000,36,7,0.276923077,0.053846154,114,0.876923077,0,0,0,0,0,0,0.9,100,0,51073.62024
BU06780009,48,8,0.369230769,0.061538462,514,3.953846154,0,0,0,0,0,0,0.9,100,0,22448.41869
BU06780100,37,8,0.284615385,0.061538462,213,1.638461538,0,0,0,0,0,0,0.9,100,0,18651.18088
BU06780109,38,6,0.292307692,0.046153846,1612,12.4,0,0,0,0,0,0,0.9,100,0,7362.707382
BU06780200,43,9,0.330769231,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,2657.044045
BU06780209,48,8,0.369230769,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,3264.244558
BU06870000,35,5,0.269230769,0.038461538,521,4.007692308,0,0,0,0,0,0,0.9,100,0,28162.4475
BU06870100,33,7,0.253846154,0.053846154,112,0.861538462,0,0,0,0,0,0,0.9,100,0,15976.71134
BU06870101,30,7,0.230769231,0.053846154,111,0.853846154,0,0,0,0,0,0,0.9,100,0,14490.87341
BU06870102,26,7,0.2,0.053846154,11,0.084615385,0,0,0,0,0,0,0.9,100,0,6479.54274
BU06870103,40,8,0.307692308,0.061538462,214,1.646153846,0,0,0,0,0,0,0.9,100,0,3870.225795
BU06870104,29,5,0.223076923,0.038461538,212,1.630769231,0,0,0,0,0,0,0.9,100,0,7796.914024
BU06870105,23,1,0.176923077,0.007692308,417,3.207692308,0,0,0,0,0,0,0.9,100,0,2935.45324
BU06870106,28,7,0.215384615,0.053846154,113,0.869230769,0,0,0,0,0,0,0.9,100,0,11758.69125
BU06870107,30,3,0.230769231,0.023076923,1147,8.823076923,0,0,0,0,0,0,0.9,100,0,1329.780676
BU06870108,42,8,0.323076923,0.061538462,113,0.869230769,0,0,0,0,0,0,0.9,100,0,1043.139666
BU06870109,47,7,0.361538462,0.053846154,113,0.869230769,0,0,0,0,0,0,0.9,100,0,2030.083313
BU06870200,29,7,0.223076923,0.053846154,114,0.876923077,0,0,0,0,0,0,0.9,100,0,29598.55756
BU06870209,38,7,0.292307692,0.053846154,318,2.446153846,0,0,0,0,0,0,0.9,100,0,5202.565331
BU06870300,29,7,0.223076923,0.053846154,215,1.653846154,0,0,0,0,0,0,0.9,100,0,27615.22398
BU06870301,28,6,0.215384615,0.046153846,317,2.438461538,0,0,0,0,0,0,0.9,100,0,26185.57119
BU06870302,19,1,0.146153846,0.007692308,419,3.223076923,0,0,0,0,0,0,0.9,100,0,16561.76484
BU06870309,26,4,0.2,0.030769231,527,4.053846154,0,0,0,0,0,0,0.9,100,0,19523.26378
BU06870400,36,8,0.276923077,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,6782.924814
BU06870409,42,5,0.323076923,0.038461538,625,4.807692308,0,0,0,0,0,0,0.9,100,0,11456.22185
BU06870500,33,8,0.253846154,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,24635.13917
BU06870501,47,8,0.361538462,0.061538462,210,1.615384615,0,0,0,0,0,0,0.9,100,0,572.823748
BU06870502,38,6,0.292307692,0.046153846,1912,14.70769231,0,0,0,0,0,0,0.9,100,0,4532.07985
BU06870503,0,0,0,0,0,0,0,0,0,0,0,0,0.9,100,0,0
BU06870509,33,3,0.253846154,0.023076923,919,7.069230769,0,0,0,0,0,0,0.9,100,0,12970.26329
BU07030000,36,7,0.276923077,0.053846154,215,1.653846154,0,0,0,0,0,0,0.9,100,0,16735.64673
BU07030001,32,7,0.246153846,0.053846154,113,0.869230769,0,0,0,0,0,0,0.9,100,0,10923.35045
BU07030002,34,9,0.261538462,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,8570.099759
BU07030006,29,5,0.223076923,0.038461538,319,2.453846154,0,0,0,0,0,0,0.9,100,0,8053.81697
BU07030009,44,8,0.338461538,0.061538462,114,0.876923077,0,0,0,0,0,0,0.9,100,0,7315.908765
BU07030100,35,7,0.269230769,0.053846154,217,1.669230769,0,0,0,0,0,0,0.9,100,0,8681.793005
BU07030101,34,8,0.261538462,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,7009.7611
BU07030102,20,7,0.153846154,0.053846154,112,0.861538462,0,0,0,0,0,0,0.9,100,0,3194.154102
BU07030106,24,2,0.184615385,0.015384615,514,3.953846154,0,0,0,0,0,0,0.9,100,0,5369.552964
BU07030109,49,7,0.376923077,0.053846154,420,3.230769231,0,0,0,0,0,0,0.9,100,0,14907.02718
BU07030200,36,8,0.276923077,0.061538462,115,0.884615385,0,0,0,0,0,0,0.9,100,0,8925.930309
BU07030201,32,6,0.246153846,0.046153846,112,0.861538462,0,0,0,0,0,0,0.9,100,0,5080.109918
BU07030202,34,7,0.261538462,0.053846154,113,0.869230769,0,0,0,0,0,0,0.9,100,0,6053.636995
BU07030206,28,3,0.215384615,0.023076923,111,0.853846154,0,0,0,0,0,0,0.9,100,0,1460.372835
BU07030209,44,9,0.338461538,0.069230769,311,2.392307692,0,0,0,0,0,0,0.9,100,0,6847.391237
BU07030300,40,8,0.307692308,0.061538462,212,1.630769231,0,0,0,0,0,0,0.9,100,0,4025.469911
BU07030309,48,8,0.369230769,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,14133.97118
BU07030400,36,8,0.276923077,0.061538462,113,0.869230769,0,0,0,0,0,0,0.9,100,0,7111.612804
BU07030401,46,9,0.353846154,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,1969.168914
BU07030402,42,9,0.323076923,0.069230769,111,0.853846154,0,0,0,0,0,0,0.9,100,0,730.1082279
BU07030403,39,8,0.3,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,4502.258745
BU07030406,20,1,0.153846154,0.007692308,211,1.623076923,0,0,0,0,0,0,0.9,100,0,2192.314101
BU07030409,41,7,0.315384615,0.053846154,525,4.038461538,0,0,0,0,0,0,0.9,100,0,23303.82196
BU07030500,36,8,0.276923077,0.061538462,113,0.869230769,0,0,0,0,0,0,0.9,100,0,3723.201955
BU07030501,29,8,0.223076923,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,6145.279557
BU07030509,44,6,0.338461538,0.046153846,527,4.053846154,0,0,0,0,0,0,0.9,100,0,7156.79117
BU07030600,39,9,0.3,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,2681.708492
BU07030609,48,9,0.369230769,0.069230769,114,0.876923077,0,0,0,0,0,0,0.9,100,0,3915.52432
BU07150101,36,5,0.276923077,0.038461538,527,4.053846154,0,0,0,0,0,0,0.9,100,0,15233.1455
BU07150401,24,1,0.184615385,0.007692308,760,5.846153846,0,0,0,0,0,0,0.9,100,0,9068.714931
BU07150402,36,1,0.276923077,0.007692308,656,5.046153846,0,0,0,0,0,0,0.9,100,0,4054.412437
BU07150403,22,1,0.169230769,0.007692308,847,6.515384615,0,0,0,0,0,0,0.9,100,0,5301.661441
BU07150404,31,1,0.238461538,0.007692308,1041,8.007692308,0,0,0,0,0,0,0.9,100,0,1277.590544
BU07150701,34,4,0.261538462,0.030769231,646,4.969230769,0,0,0,0,0,0,0.9,100,0,2813.119774
BU07150702,34,7,0.261538462,0.053846154,10,0.076923077,0,0,0,0,0,0,0.9,100,0,8521.834106
BU07150703,34,6,0.261538462,0.046153846,215,1.653846154,0,0,0,0,0,0,0.9,100,0,9017.282176
BU07150704,32,5,0.246153846,0.038461538,424,3.261538462,0,0,0,0,0,0,0.9,100,0,8401.703524
BU07150705,34,6,0.261538462,0.046153846,118,0.907692308,0,0,0,0,0,0,0.9,100,0,17097.6571
BU07151001,34,6,0.261538462,0.046153846,221,1.7,0,0,0,0,0,0,0.9,100,0,11244.86051
BU07151002,30,6,0.230769231,0.046153846,213,1.638461538,0,0,0,0,0,0,0.9,100,0,10485.23619
BU07151003,33,6,0.253846154,0.046153846,113,0.869230769,0,0,0,0,0,0,0.9,100,0,11256.32902
BU07151004,28,7,0.215384615,0.053846154,112,0.861538462,0,0,0,0,0,0,0.9,100,0,6327.301094
BU07151005,33,7,0.253846154,0.053846154,216,1.661538462,0,0,0,0,0,0,0.9,100,0,10876.56591
BU07151301,30,8,0.230769231,0.061538462,11,0.084615385,0,0,0,0,0,0,0.9,100,0,21318.25551
BU07151600,50,6,0.384615385,0.046153846,426,3.276923077,0,0,0,0,0,0,0.9,100,0,4875.79944
BU07151900,35,7,0.269230769,0.053846154,219,1.684615385,0,0,0,0,0,0,0.9,100,0,41839.31692
BU07152200,44,7,0.338461538,0.053846154,225,1.730769231,0,0,0,0,0,0,0.9,100,0,31507.05843
BU07152500,40,8,0.307692308,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,9205.523037
BU07152800,44,7,0.338461538,0.053846154,214,1.646153846,0,0,0,0,0,0,0.9,100,0,20747.32026
BU07153100,36,8,0.276923077,0.061538462,113,0.869230769,0,0,0,0,0,0,0.9,100,0,13315.25405
BU07153400,29,3,0.223076923,0.023076923,833,6.407692308,0,0,0,0,0,0,0.9,100,0,30008.10828
BU07153700,43,8,0.330769231,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,15547.49619
BU07154000,47,8,0.361538462,0.061538462,120,0.923076923,0,0,0,0,0,0,0.9,100,0,17538.18792
BU07154300,53,9,0.407692308,0.069230769,211,1.623076923,0,0,0,0,0,0,0.9,100,0,2257.231095
BU07154600,52,9,0.4,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,7355.430973
BU07154900,41,8,0.315384615,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,13497.27994
BU07155200,52,9,0.4,0.069230769,11,0.084615385,0,0,0,0,0,0,0.9,100,0,8666.160493
BU07155500,40,7,0.307692308,0.053846154,316,2.430769231,0,0,0,0,0,0,0.9,100,0,26842.38462
BU07155800,49,6,0.376923077,0.046153846,520,4,0,0,0,0,0,0,0.9,100,0,11334.48955
BU07156100,40,8,0.307692308,0.061538462,212,1.630769231,0,0,0,0,0,0,0.9,100,0,14926.76771
BU07156400,69,4,0.530769231,0.030769231,839,6.453846154,0,0,0,0,0,0,0.9,100,0,5279.500594
BU07156700,51,9,0.392307692,0.069230769,112,0.861538462,0,0,0,0,0,0,0.9,100,0,1403.812159
BU07157000,61,9,0.469230769,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,809.0861804
BU07157300,43,8,0.330769231,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,12937.7055
BU07157600,15,1,0.115384615,0.007692308,943,7.253846154,0,0,0,0,0,0,0.9,100,0,2714.323357
BU07157900,37,7,0.284615385,0.053846154,215,1.653846154,0,0,0,0,0,0,0.9,100,0,11059.07876
BU07158200,45,8,0.346153846,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,33049.61983
BU07158500,45,8,0.346153846,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,5696.309221
BU07158800,54,9,0.415384615,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,8313.721408
BU07160000,31,6,0.238461538,0.046153846,216,1.661538462,0,0,0,0,0,0,0.9,100,0,44544.37417
BU07160009,47,8,0.361538462,0.061538462,712,5.476923077,0,0,0,0,0,0,0.9,100,0,25674.48515
BU07160100,32,5,0.246153846,0.038461538,213,1.638461538,0,0,0,0,0,0,0.9,100,0,7945.176567
BU07160109,51,8,0.392307692,0.061538462,212,1.630769231,0,0,0,0,0,0,0.9,100,0,32210.07237
BU07160200,36,8,0.276923077,0.061538462,213,1.638461538,0,0,0,0,0,0,0.9,100,0,7934.710522
BU07160209,62,7,0.476923077,0.053846154,913,7.023076923,0,0,0,0,0,0,0.9,100,0,10460.09027
BU07160300,33,7,0.253846154,0.053846154,216,1.661538462,0,0,0,0,0,0,0.9,100,0,19269.75471
BU07160309,53,9,0.407692308,0.069230769,111,0.853846154,0,0,0,0,0,0,0.9,100,0,31294.67161
BU07160400,39,7,0.3,0.053846154,313,2.407692308,0,0,0,0,0,0,0.9,100,0,8362.809438
BU07160409,47,8,0.361538462,0.061538462,811,6.238461538,0,0,0,0,0,0,0.9,100,0,12855.16302
BU07160500,33,7,0.253846154,0.053846154,214,1.646153846,0,0,0,0,0,0,0.9,100,0,21709.28175
BU07160509,50,9,0.384615385,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,14507.95371
BU07160600,36,7,0.276923077,0.053846154,213,1.638461538,0,0,0,0,0,0,0.9,100,0,11779.91679
BU07160609,53,9,0.407692308,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,22374.41922
BU07160700,37,7,0.284615385,0.053846154,212,1.630769231,0,0,0,0,0,0,0.9,100,0,10392.9717
BU07160709,51,9,0.392307692,0.069230769,111,0.853846154,0,0,0,0,0,0,0.9,100,0,17233.938
BU07160710,36,8,0.276923077,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,1397.933523
BU07170000,50,7,0.384615385,0.053846154,815,6.269230769,0,0,0,0,0,0,0.9,100,0,5464.962044
BU07170001,31,8,0.238461538,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,5538.540392
BU07170002,40,8,0.307692308,0.061538462,9,0.069230769,0,0,0,0,0,0,0.9,100,0,1805.598184
BU07170009,52,8,0.4,0.061538462,515,3.961538462,0,0,0,0,0,0,0.9,100,0,13839.90415
BU07170100,42,9,0.323076923,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,2516.126262
BU07170109,55,9,0.423076923,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,9878.83953
BU07170200,39,8,0.3,0.061538462,214,1.646153846,0,0,0,0,0,0,0.9,100,0,5810.628789
BU07170201,35,5,0.269230769,0.038461538,2412,18.55384615,0,0,0,0,0,0,0.9,100,0,7496.653819
BU07170209,51,6,0.392307692,0.046153846,1316,10.12307692,0,0,0,0,0,0,0.9,100,0,13685.45376
BU07170300,39,8,0.3,0.061538462,215,1.653846154,0,0,0,0,0,0,0.9,100,0,9560.827933
BU07170309,37,5,0.284615385,0.038461538,836,6.430769231,0,0,0,0,0,0,0.9,100,0,14794.40481
BU07170400,40,6,0.307692308,0.046153846,917,7.053846154,0,0,0,0,0,0,0.9,100,0,19158.28287
BU07170409,33,6,0.253846154,0.046153846,1615,12.42307692,0,0,0,0,0,0,0.9,100,0,12545.50928
BU07170500,38,7,0.292307692,0.053846154,315,2.423076923,0,0,0,0,0,0,0.9,100,0,11192.97515
BU07170501,45,9,0.346153846,0.069230769,410,3.153846154,0,0,0,0,0,0,0.9,100,0,9955.07222
BU07170502,51,5,0.392307692,0.038461538,2312,17.78461538,0,0,0,0,0,0,0.9,100,0,6269.246359
BU07170508,48,7,0.369230769,0.053846154,1214,9.338461538,0,0,0,0,0,0,0.9,100,0,16133.51173
BU07170509,40,7,0.307692308,0.053846154,616,4.738461538,0,0,0,0,0,0,0.9,100,0,6493.765432
BU07170600,39,8,0.3,0.061538462,212,1.630769231,0,0,0,0,0,0,0.9,100,0,6796.457655
BU07170609,43,7,0.330769231,0.053846154,621,4.776923077,0,0,0,0,0,0,0.9,100,0,10784.39322
BU07170700,38,8,0.292307692,0.061538462,114,0.876923077,0,0,0,0,0,0,0.9,100,0,6007.862022
BU07170709,48,8,0.369230769,0.061538462,214,1.646153846,0,0,0,0,0,0,0.9,100,0,21268.78028
BU07170800,38,8,0.292307692,0.061538462,313,2.407692308,0,0,0,0,0,0,0.9,100,0,5586.83079
BU07170809,51,8,0.392307692,0.061538462,213,1.638461538,0,0,0,0,0,0,0.9,100,0,11245.54222
BU07170900,35,7,0.269230769,0.053846154,115,0.884615385,0,0,0,0,0,0,0.9,100,0,15564.77007
BU07170901,42,7,0.323076923,0.053846154,1311,10.08461538,0,0,0,0,0,0,0.9,100,0,3863.982722
BU07170908,69,5,0.530769231,0.038461538,2214,17.03076923,0,0,0,0,0,0,0.9,100,0,5033.482261
BU07170909,47,5,0.361538462,0.038461538,517,3.976923077,0,0,0,0,0,0,0.9,100,0,16636.09439
BU07171000,40,8,0.307692308,0.061538462,211,1.623076923,0,0,0,0,0,0,0.9,100,0,5186.152477
BU07171001,61,6,0.469230769,0.046153846,2111,16.23846154,0,0,0,0,0,0,0.9,100,0,1539.513216
BU07171008,63,5,0.484615385,0.038461538,1721,13.23846154,0,0,0,0,0,0,0.9,100,0,1670.500428
BU07171009,60,8,0.461538462,0.061538462,413,3.176923077,0,0,0,0,0,0,0.9,100,0,10472.37292
BU07171100,39,7,0.3,0.053846154,614,4.723076923,0,0,0,0,0,0,0.9,100,0,12582.91012
BU07171101,30,5,0.230769231,0.038461538,2612,20.09230769,0,0,0,0,0,0,0.9,100,0,7489.132817
BU07171109,39,7,0.3,0.053846154,1017,7.823076923,0,0,0,0,0,0,0.9,100,0,11304.38877
BU07171200,37,8,0.284615385,0.061538462,313,2.407692308,0,0,0,0,0,0,0.9,100,0,14277.43331
BU07171201,42,5,0.323076923,0.038461538,2513,19.33076923,0,0,0,0,0,0,0.9,100,0,4536.599703
BU07171209,56,5,0.430769231,0.038461538,1624,12.49230769,0,0,0,0,0,0,0.9,100,0,6827.141027
BU07180100,32,6,0.246153846,0.046153846,420,3.230769231,0,0,0,0,0,0,0.9,100,0,14880.83967
BU07180101,30,7,0.230769231,0.053846154,112,0.861538462,0,0,0,0,0,0,0.9,100,0,9809.387436
BU07180102,36,6,0.276923077,0.046153846,419,3.223076923,0,0,0,0,0,0,0.9,100,0,3144.59956
BU07180103,46,5,0.353846154,0.038461538,520,4,0,0,0,0,0,0,0.9,100,0,1252.084871
BU07180200,36,6,0.276923077,0.046153846,212,1.630769231,0,0,0,0,0,0,0.9,100,0,6734.858575
BU07180201,29,6,0.223076923,0.046153846,114,0.876923077,0,0,0,0,0,0,0.9,100,0,6543.181962
BU07180202,23,8,0.176923077,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,7556.205151
BU07180203,31,3,0.238461538,0.023076923,637,4.9,0,0,0,0,0,0,0.9,100,0,3159.912605
BU07180204,35,7,0.269230769,0.053846154,113,0.869230769,0,0,0,0,0,0,0.9,100,0,2514.356935
BU07180205,27,8,0.207692308,0.061538462,211,1.623076923,0,0,0,0,0,0,0.9,100,0,2948.493665
BU07180206,22,7,0.169230769,0.053846154,113,0.869230769,0,0,0,0,0,0,0.9,100,0,8352.888324
BU07180207,46,1,0.353846154,0.007692308,1357,10.43846154,0,0,0,0,0,0,0.9,100,0,2594.942417
BU07180208,32,5,0.246153846,0.038461538,613,4.715384615,0,0,0,0,0,0,0.9,100,0,2175.377998
BU07180209,26,7,0.2,0.053846154,11,0.084615385,0,0,0,0,0,0,0.9,100,0,5449.902339
BU07180300,29,6,0.223076923,0.046153846,112,0.861538462,0,0,0,0,0,0,0.9,100,0,7065.058911
BU07180301,42,8,0.323076923,0.061538462,11,0.084615385,0,0,0,0,0,0,0.9,100,0,13463.646
BU07180302,64,5,0.492307692,0.038461538,2514,19.33846154,0,0,0,0,0,0,0.9,100,0,3362.76187
BU07180303,29,6,0.223076923,0.046153846,113,0.869230769,0,0,0,0,0,0,0.9,100,0,6868.702955
BU07180400,33,8,0.253846154,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,7859.435783
BU07180401,26,7,0.2,0.053846154,12,0.092307692,0,0,0,0,0,0,0.9,100,0,7721.870699
BU07180402,27,8,0.207692308,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,5154.326958
BU07180403,33,8,0.253846154,0.061538462,110,0.846153846,0,0,0,0,0,0,0.9,100,88,700.2929546
BU07180405,26,7,0.2,0.053846154,114,0.876923077,0,0,0,0,0,0,0.9,100,0,4665.431794
BU07180406,37,8,0.284615385,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,9768.817023
BU07180407,43,8,0.330769231,0.061538462,215,1.653846154,0,0,0,0,0,0,0.9,100,0,1662.618542
BU07180408,24,2,0.184615385,0.015384615,748,5.753846154,0,0,0,0,0,0,0.9,100,0,3797.3753
BU07180500,35,7,0.269230769,0.053846154,217,1.669230769,0,0,0,0,0,0,0.9,100,0,8774.302809
BU07180501,34,8,0.261538462,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,4842.239556
BU07180502,31,8,0.238461538,0.061538462,112,0.861538462,0,0,0,0,0,0,0.9,100,0,8665.077925
BU07180503,29,7,0.223076923,0.053846154,111,0.853846154,0,0,0,0,0,0,0.9,100,0,6529.420553
BU07180504,57,8,0.438461538,0.061538462,312,2.4,0,0,0,0,0,0,0.9,100,0,675.6617377
BU07180505,28,7,0.215384615,0.053846154,113,0.869230769,0,0,0,0,0,0,0.9,100,0,7623.685842
BU07180506,31,8,0.238461538,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,3508.030947
BU07180507,29,6,0.223076923,0.046153846,317,2.438461538,0,0,0,0,0,0,0.9,100,0,498.8543107
BU07180600,39,8,0.3,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,1934.649173
BU07180601,34,3,0.261538462,0.023076923,1043,8.023076923,0,0,0,0,0,0,0.9,100,0,2519.674982
BU07180602,50,8,0.384615385,0.061538462,113,0.869230769,0,0,0,0,0,0,0.9,100,0,4607.11524
BU07180603,19,1,0.146153846,0.007692308,563,4.330769231,0,0,0,0,0,0,0.9,100,0,799.6036828
BU07180700,38,1,0.292307692,0.007692308,426,3.276923077,0,0,0,0,0,0,0.9,100,0,5852.957692
BU07180701,48,3,0.369230769,0.023076923,1819,13.99230769,0,0,0,0,0,0,0.9,100,0,2609.574039
BU07180702,0,0,0,0,0,0,0,0,0,0,0,0,0.9,100,0,11.17593018
BU07180800,41,1,0.315384615,0.007692308,1030,7.923076923,0,0,0,0,0,0,0.9,100,0,4262.120863
BU07360101,29,6,0.223076923,0.046153846,325,2.5,0,0,0,0,0,0,0.9,100,0,10753.81766
BU07360102,33,7,0.253846154,0.053846154,11,0.084615385,0,0,0,0,0,0,0.9,100,0,19464.93096
BU07360103,29,8,0.223076923,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,12145.87614
BU07360104,32,7,0.246153846,0.053846154,112,0.861538462,0,0,0,0,0,0,0.9,100,0,21663.77968
BU07360105,27,7,0.207692308,0.053846154,111,0.853846154,0,0,0,0,0,0,0.9,100,0,14161.25781
BU07360106,47,2,0.361538462,0.015384615,1644,12.64615385,0,0,0,0,0,0,0.9,100,0,705.2825875
BU07360107,37,1,0.284615385,0.007692308,634,4.876923077,0,0,0,0,0,0,0.9,100,0,24640.31711
BU07360108,44,6,0.338461538,0.046153846,624,4.8,0,0,0,0,0,0,0.9,100,0,32207.60679
BU07360201,43,6,0.330769231,0.046153846,116,0.892307692,0,0,0,0,0,0,0.9,100,0,2037.088553
BU07360202,49,9,0.376923077,0.069230769,112,0.861538462,0,0,0,0,0,0,0.9,100,0,15642.33839
BU07360301,39,7,0.3,0.053846154,117,0.9,0,0,0,0,0,0,0.9,100,0,7052.99166
BU07360401,37,7,0.284615385,0.053846154,217,1.669230769,0,0,0,0,0,0,0.9,100,0,18281.47091
BU07360402,31,7,0.238461538,0.053846154,112,0.861538462,0,0,0,0,0,0,0.9,100,0,24883.75685
BU07360403,45,7,0.346153846,0.053846154,914,7.030769231,0,0,0,0,0,0,0.9,100,0,37395.59257
BU07360404,41,7,0.315384615,0.053846154,519,3.992307692,0,0,0,0,0,0,0.9,100,0,10185.45165
BU07360501,36,8,0.276923077,0.061538462,10,0.076923077,0,0,0,0,0,0,0.9,100,0,1599.675096
BU07360502,53,7,0.407692308,0.053846154,615,4.730769231,0,0,0,0,0,0,0.9,100,0,21820.43487
BU07360601,41,8,0.315384615,0.061538462,113,0.869230769,0,0,0,0,0,0,0.9,100,0,12962.18188
BU07360602,30,7,0.230769231,0.053846154,112,0.861538462,0,0,0,0,0,0,0.9,100,0,22076.60086
BU07360603,46,6,0.353846154,0.046153846,420,3.230769231,0,0,0,0,0,0,0.9,100,0,28156.73125
BU07360701,32,7,0.246153846,0.053846154,217,1.669230769,0,0,0,0,0,0,0.9,100,0,18347.25189
BU07360702,39,8,0.3,0.061538462,11,0.084615385,0,0,0,0,0,0,0.9,100,0,27235.66113
BU07360703,55,8,0.423076923,0.061538462,313,2.407692308,0,0,0,0,0,0,0.9,100,0,3144.326576
BU07360801,36,8,0.276923077,0.061538462,111,0.853846154,0,0,0,0,0,0,0.9,100,0,7748.227336
BU07360802,52,7,0.4,0.053846154,220,1.692307692,0,0,0,0,0,0,0.9,100,0,12889.68492
BU07370000,40,7,0.307692308,0.053846154,116,0.892307692,0,0,0,0,0,0,0.9,100,0,60354.35387
BU07370009,41,4,0.315384615,0.030769231,531,4.084615385,0,0,0,0,0,0,0.9,100,0,12856.24093
BU07370100,48,9,0.369230769,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,5331.750194
BU07370101,41,7,0.315384615,0.053846154,114,0.876923077,0,0,0,0,0,0,0.9,100,0,14469.18015
BU07370102,55,9,0.423076923,0.069230769,111,0.853846154,0,0,0,0,0,0,0.9,100,0,9286.443465
BU07370108,64,8,0.492307692,0.061538462,115,0.884615385,0,0,0,0,0,0,0.9,100,0,6758.927338
BU07370109,33,5,0.253846154,0.038461538,818,6.292307692,0,0,0,0,0,0,0.9,100,0,2274.14452
BU07370200,50,9,0.384615385,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,5067.325158
BU07370201,44,8,0.338461538,0.061538462,13,0.1,0,0,0,0,0,0,0.9,100,0,15544.17331
BU07370208,65,9,0.5,0.069230769,10,0.076923077,0,0,0,0,0,0,0.9,100,0,2685.252365
BU07370209,62,9,0.476923077,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,4609.304629
BU07370300,49,9,0.376923077,0.069230769,110,0.846153846,0,0,0,0,0,0,0.9,100,0,6263.104927
BU07370309,85,7,0.653846154,0.053846154,713,5.484615385,0,0,0,0,0,0,0.9,100,0,6949.257648
