code,name,geo_coordinate,number_of_house_equivalents_residences,number_of_house_equivalents_utility,m2_of_utility,total_heat_demand_of_residences,total_heat_demand_of_utility,total_electricity_demand_of_residences,total_electricity_demand_of_utility,geothermal_available,teo_available,ht_sources_available,lt_sources_available,preference_W_MTHT,preference_H,preference_E,elegible_W_LT,force_heat_network
BU06060103,Singelkwartier,"[87632.1259706447, 437173.30744150205]",1101.0,24.689500000000002,3685.0,37434.0,963.7692324700001,9909.0,255.115383765,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0084', 'HTHP0088']",[],0.7376498637602179,0.22977747502270665,0.03257266121707538,False,False
BU06060104,Stationsbuurt,"[87761.8769103502, 437371.22377999]",447.0,63.4624,9472.0,11622.0,1894.4,189081.0,30820.430770687995,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0047', 'HTHP0056', 'HTHP0057', 'HTHP0074', 'HTHP0075', 'HTHP0084', 'HTHP0088']",[],0.35299385672965217,0.33143977785673834,0.31556636541360933,False,False
BU06060105,Wetenschappersbuurt,"[88003.06101726301, 437411.368607885]",392.0,228.9993,34179.0,13328.0,8939.123058519,166992.0,112001.95384878299,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0047', 'HTHP0056', 'HTHP0057', 'HTHP0074', 'HTHP0075', 'HTHP0084', 'HTHP0088']",['LTHP0331'],0.5377883619845005,0.13063195700146876,0.33157968101403057,False,False
BU06060106,Newtonbuurt,"[87972.5082455382, 436983.465311027]",787.0,26.6995,3985.0,27545.0,1072.884614465,14953.0,582.42307631,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0047', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0084', 'HTHP0088']",[],0.8594972358758348,0.12378090516058658,0.016721858963578605,False,False
BU06060107,Rotterdamsedijk,"[87742.3017801247, 436749.98071423]",1906.0,118.2081,17643.0,66710.0,4750.038457467001,211566.0,15064.407695022,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0084', 'HTHP0088']",[],0.8009491053566735,0.18783494220133345,0.011215952441992957,False,False
BU06060201,Brandersbuurt,"[86846.1066279566, 437205.373433735]",636.0,121.6586,18158.0,22896.0,5028.369232166,202248.0,44417.261535668,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.5385015050864395,0.41460108914352817,0.04689740577003215,False,False
BU06060202,Walvisbuurt,"[86876.303669499, 436742.637564046]",470.0,125.022,18660.0,20680.0,6315.692299079999,195050.0,59568.46153272,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.5917021276595745,0.4056095744680851,0.002688297872340426,False,False
BU06060203,De Plantage,"[87325.1399045977, 436334.027570857]",426.0,93.6928,13984.0,20022.0,5055.753838623999,135894.0,34314.584617536006,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088']",[],0.7006830985915492,0.18826056338028166,0.111056338028169,False,False
BU06060301,Schildersbuurt,"[85838.37525621, 436535.343200901]",889.0,46.5114,6942.0,35560.0,2136.000002136,97790.0,5873.9999989319995,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.8530307427813091,0.14166458909954285,0.005304668119148006,False,False
BU06060302,Schrijversbuurt,"[86169.5962281135, 436538.410491078]",1094.0,69.2043,10329.0,44854.0,3257.6076986639996,121434.0,8819.376924666001,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.8608526017471482,0.13660573851856936,0.0025416597342824863,False,False
BU06060303,Fabribuurt,"[86472.46263872269, 436807.11071661103]",718.0,31.3158,4674.0,22976.0,1150.523076204,79698.0,3990.8769237960005,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.6061779333737143,0.3420146787291837,0.05180738789710218,False,False
BU06060304,Frankenland,"[86552.2356379884, 436589.100435296]",1074.0,77.97460000000001,11638.0,37590.0,3133.307689622,119214.0,9937.061540252002,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.7342918994413408,0.23004329608938545,0.035664804469273746,False,False
BU06060305,Liduinabuurt,"[86721.4062228006, 436487.83187409205]",305.0,21.7951,3253.0,12810.0,1050.969230519,33855.0,2777.561538962,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.5845403290620231,0.23175356073962453,0.18370611019835228,False,False
BU06060306,Nassaubuurt,"[87030.5836197762, 436079.96484336]",621.0,59.4558,8874.0,25461.0,2798.723082384,70173.0,7713.553844106001,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",['LTHP0042'],0.5080225242298747,0.3495976071564361,0.14237986861368923,False,False
BU06060307,Oranjekwartier,"[86633.819481654, 436145.466365185]",500.0,90.7448,13544.0,22500.0,4688.307690224,108500.0,22608.061535336,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",['LTHP0042'],0.4214929321255497,0.450961007429051,0.12754606044539932,False,False
BU06060308,Haverschmidtkwartier,"[85993.6627356012, 436221.17948725604]",410.0,55.677,8310.0,19270.0,3004.38461922,86510.0,13487.769230130001,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.8716404321250455,0.12766607315657288,0.0006934947183813836,False,False
BU06060309,Distillateursbuurt,"[85394.5197419969, 436359.521553006]",437.0,1.4807000000000001,221.0,13110.0,51.000000051,4370.0,17.000000017,True,True,"['HTHP0005', 'HTHP0032', 'HTHP0033', 'HTHP0037', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.488757581044588,0.3473297231247256,0.16391269583068635,False,False
BU06060401,Noletbuurt,"[87429.667447788, 435912.443691718]",886.0,70.1423,10469.0,30124.0,2738.046158678,99232.0,9019.446158678,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088']",[],0.5632262612242406,0.4214325987236659,0.015341140052093314,False,False
BU06060402,Eilandenbuurt,"[87340.4706070401, 435701.035651975]",825.0,36.2939,5417.0,28050.0,1416.7538486540002,9900.0,500.030767564,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088']",['LTHP0042'],0.6474521212121213,0.33305272727272717,0.01949515151515151,False,False
BU06060403,Piet Sandersbuurt,"[87213.0694206825, 435582.960829847]",1007.0,17.842100000000002,2663.0,32224.0,655.5076918980001,10070.0,204.846154051,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",['LTHP0042'],0.658102735414263,0.22205649519225218,0.11984076939348462,False,False
BU06060404,Maasboulevard,"[87343.4371622133, 435313.18453907204]",425.0,55.3889,8267.0,16575.0,2480.1,175100.0,26200.030767322998,True,True,"['HTHP0005', 'HTHP0033', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",['LTHP0042'],0.5893565300628179,0.4106434699371822,0.0,False,False
BU06060405,Havenbuurt,"[86095.0860853825, 435404.611385269]",10.0,718.7961,107283.0,410.0,33835.40775832801,11550.0,953168.192348955,True,True,"['HTHP0005', 'HTHP0032', 'HTHP0033', 'HTHP0037', 'HTHP0042', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",['LTHP0042'],0.29319238223470306,0.10490241955087956,0.6019051982144173,True,False
BU06060500,Nieuw-Mathenesse,"[87748.5855573646, 436008.057975313]",7.0,195.8879,29237.0,329.0,10570.300013493998,5866.0,188466.19999550201,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088']",[],0.4677588862356379,0.4091214003552989,0.12311971340906322,False,False
BU06060602,Spieringshoek,"[85554.34990733411, 437003.928717882]",447.0,133.2027,19881.0,14751.0,5046.715367793,50064.0,17128.246163022002,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.5673213556521524,0.3756169503286985,0.05706169401914916,False,False
BU06060603,Staatsliedenbuurt,"[86369.5178947895, 437764.896960344]",693.0,45.499700000000004,6791.0,20097.0,1514.915384093,6930.0,522.384615907,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.5401796646734149,0.27331693656887257,0.18650339875771246,False,False
BU06060604,Vakbondsliedenbuurt,"[87129.3681304004, 437792.051359512]",381.0,12.361500000000001,1845.0,11430.0,425.769231195,42672.0,1589.5384623900002,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0088']",[],0.39084087448608523,0.2028291197546803,0.40633000575923445,False,False
BU06060605,Hollandiabuurt,"[87382.0135220621, 437398.30103319]",494.0,148.2777,22131.0,17784.0,6128.584617087,159068.0,54816.784617086996,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0088']",[],0.6013107026344671,0.3629949254262833,0.03569437193924965,False,False
BU06060606,Schiehart,"[87005.6273689919, 437547.904125027]",976.0,85.1436,12708.0,33184.0,3323.6307750960004,111264.0,11143.938462516,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088']",[],0.44477950115224446,0.3578095475113251,0.19741095133643038,False,False
BU06060607,Nolensbuurt,"[86467.28807478941, 437436.892100166]",2033.0,235.9137,35211.0,63023.0,8396.469214518,227696.0,30335.630785482,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.6086991094360958,0.3222527135124073,0.06904817705149685,False,False
BU06060608,Wibautbuurt,"[85997.3838527468, 437017.662037261]",1815.0,205.69,30700.0,52635.0,6848.4615361,201465.0,26213.0769278,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.5114641742992503,0.3483602499642164,0.1401755757365333,False,False
BU06060701,Parkenbuurt/Bijdorp,"[85802.8330811446, 437839.527114955]",361,640.9019000000001,95657.0,14079,28697.1,263530,537150.846117055,True,True,"['HTHP0005', 'HTHP0032', 'HTHP0033', 'HTHP0037', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.21911093964169642,0.0628835172721097,0.7180055430861939,True,False
BU06060702,Groenoord-Zuid,"[85004.8127055982, 438102.66939242795]",422.0,99.70270000000001,14881.0,12660.0,3434.076926511,91996.0,24954.292308836997,True,False,"['HTHP0005', 'HTHP0037', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.5382264018258867,0.2951904245652908,0.16658317360882252,False,False
BU06060703,Groenoord-Midden,"[84992.4206764572, 438558.78320726205]",2632.0,61.030300000000004,9109.0,78960.0,2102.0769160699997,289520.0,7707.615383214,True,False,"['HTHP0005', 'HTHP0037', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.5883012150746094,0.3191615052600391,0.09253727966535158,False,False
BU06060704,Groenoord-Noord,"[84950.99505567651, 439066.47317769204]",1774.0,29.486700000000003,4401.0,54994.0,1049.469228738,15966.0,304.684614369,True,False,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0088', 'HTHP0090']",[],0.6448006377203598,0.3383016280344026,0.01689773424523748,False,False
BU06060705,Kethel-dorp,"[85514.1728534864, 439095.635305345]",299.0,147.6278,22034.0,10465.0,5932.230764146001,128271.0,72712.2,True,False,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0088', 'HTHP0090']",[],0.33244924473017623,0.6473465406741852,0.020204214595638457,False,False
BU06060706,Vogelbuurt,"[85852.5984040427, 438963.874600126]",685.0,40.5082,6046.0,28770.0,1953.3230764579998,76720.0,5208.861541252,True,False,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0088', 'HTHP0090']",[],0.2773581907451896,0.633523891281343,0.08911791797346734,False,False
BU06060707,Tuindorp,"[85595.663520301, 438374.280903696]",444.0,95.74300000000001,14290.0,19092.0,4726.69231099,227772.0,56390.53845934,True,False,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.3098298218028196,0.5749496462161395,0.11522053198104103,False,False
BU06060801,Spaanse Polder,"[87874.9340062771, 437894.538800064]",23.0,188.0958,28074.0,1150.0,10797.692318490002,12972.0,121797.96921781199,True,True,"['HTHP0005', 'HTHP0047', 'HTHP0056', 'HTHP0057', 'HTHP0074', 'HTHP0075', 'HTHP0084', 'HTHP0088']","['LTHP0211', 'LTHP0214', 'LTHP0331', 'LTHP0332']",0.48364107842298343,0.49001781743173095,0.026341104145285735,False,False
BU06060802,''s-Gravelandsepolder,"[87364.2275553375, 438739.080065599]",11.0,773.8433,115499.0,385.0,31095.884704229997,9460.0,764070.3076478849,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0047', 'HTHP0056', 'HTHP0057', 'HTHP0074', 'HTHP0075', 'HTHP0084', 'HTHP0088']","['LTHP0211', 'LTHP0214']",0.5116607514129765,0.4472341335157585,0.041105115071264985,False,False
BU06060803,Polderwetering,"[86835.9289156001, 439629.660984556]",94.0,34.531800000000004,5154.0,4230.0,1784.076922284,21432.0,9039.323077716,True,True,"['HTHP0005', 'HTHP0047', 'HTHP0056', 'HTHP0057', 'HTHP0074', 'HTHP0075', 'HTHP0088']",[],0.15757356923168506,0.4832864221780287,0.3591400085902864,False,False
BU06060901,Toneelspelersbuurt,"[84864.687284231, 439408.38363501104]",941.0,4.964700000000001,741.0,32935.0,199.499999829,8469.0,51.299999829,True,False,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0088', 'HTHP0090']",[],0.5114689158185803,0.484759566028339,0.0037715181530807184,False,False
BU06060902,Ambachtenbuurt,"[84513.0659672383, 439826.842691336]",758.0,94.6174,14122.0,24256.0,3476.184613212,162970.0,23355.615386788,True,False,"['HTHP0005', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0088', 'HTHP0090']",[],0.36562644671768807,0.5865969115086962,0.04777664177361582,False,False
BU06060903,Kastelenbuurt,"[85021.8059147938, 440145.689260135]",975.0,2.2512,336.0,30225.0,80.123077104,9750.0,25.846153872000002,True,False,"['HTHP0005', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0088', 'HTHP0090']",[],0.32987008439547794,0.6701299156045221,0.0,False,False
BU06060904,Botenbuurt,"[85125.1844604537, 439788.080555127]",643.0,20.8169,3107.0,20576.0,764.799999522,7716.0,286.799999044,True,False,"['HTHP0005', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0088', 'HTHP0090']",[],0.3089580093312597,0.6658164852255055,0.02522550544323484,False,False
BU06060905,De Gaarden/Sveafors,"[86262.8664998646, 439364.53868054104]",508.0,24.622500000000002,3675.0,16764.0,932.88461595,57404.0,3194.423076075,True,True,"['HTHP0005', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0088', 'HTHP0090']",[],0.06171259842519685,0.535984251968504,0.40230314960629915,False,False
BU06060906,De Vlinderhoven/Sveaholm,"[85818.14319600009, 439673.118792031]",470.0,38.8466,5798.0,16450.0,1560.999998662,51700.0,4905.999999108,True,False,"['HTHP0005', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0088', 'HTHP0090']",[],0.1757941658562971,0.566764319023609,0.25744151512009394,False,False
BU06060907,De Akkers en De Velden,"[85507.4105078514, 439934.683232384]",1266.0,2.9078,434.0,43044.0,113.50769250800002,12660.0,33.384615418,True,False,"['HTHP0005', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0088', 'HTHP0090']",[],0.1872849527647068,0.6410139221614063,0.1717011250738868,False,False
BU06060908,Sveaborg en -Dal,"[85938.6488494667, 440279.72416867205]",737.0,26.1032,3896.0,20636.0,839.1384600399999,84755.0,3446.46153996,True,True,"['HTHP0005', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0074', 'HTHP0075', 'HTHP0088']",[],0.034616903939713894,0.33045461065401033,0.6349284854062758,False,False
BU06060909,Noordkethelpolder,"[85164.19569281231, 440949.47271386295]",140.0,21.8688,3264.0,7000.0,1255.3846166399999,57960.0,10394.584616639999,True,True,"['HTHP0005', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0088', 'HTHP0090']",[],0.13922257539313732,0.5263380764517689,0.33443934815509374,False,False
BU06100101,Baanhoek-West,"[110310.911334869, 426873.984315285]",557.0,45.5801,6803.0,15596.0,1465.2615426480002,61827.0,5808.715385662001,True,True,"['HTHP0001', 'HTHP0002', 'HTHP0018', 'HTHP0050']",[],0.021997082333466277,0.11879081579783021,0.8592121018687034,True,False
BU06100102,Baanhoek-Bedrijven,"[110037.983864088, 426352.253803457]",19.0,110.9989,16567.0,551.0,3695.7153833410002,16188.0,108577.56923331799,True,True,"['HTHP0001', 'HTHP0002', 'HTHP0018', 'HTHP0050']",[],0.6724375521748833,0.19303177508301347,0.1345306727421032,False,False
BU06100103,De Weren,"[111055.13395074199, 426879.144172769]",701.0,0.0,0,25937.0,0.0,7010.0,0.0,True,True,"['HTHP0001', 'HTHP0002', 'HTHP0018', 'HTHP0050']",[],0.287036591599294,0.6592753478212652,0.0536880605794409,False,False
BU06100104,Benedenveer,"[110870.095294541, 426592.917104221]",92,155.18540000000002,23162.0,6532,12650.015381052,39100,75721.923071578,True,True,"['HTHP0001', 'HTHP0002', 'HTHP0018', 'HTHP0050']",[],0.30512462117235956,0.11560453021404311,0.5792708486135971,False,False
BU06100105,Baanhoek-Oost,"[110888.132627799, 426286.33185782295]",150.0,9.8222,1466.0,7800.0,586.3999999999999,16950.0,1274.292307354,False,True,"['HTHP0001', 'HTHP0002', 'HTHP0018', 'HTHP0050']",[],0.16258096988853982,0.6728985712346295,0.16452045887683062,False,False
BU06100106,Prickwaert en Weresteijn,"[111723.545897915, 426767.468610296]",273.0,20.910700000000002,3121.0,12285.0,1080.3461533660002,30849.0,2712.869230049,True,True,"['HTHP0001', 'HTHP0002', 'HTHP0018', 'HTHP0050']",[],0.29154593820674857,0.6432912843730301,0.06516277742022132,False,False
