code,name,geo_coordinate,number_of_house_equivalents_residences,number_of_house_equivalents_utility,m2_of_utility,total_heat_demand_of_residences,total_heat_demand_of_utility,total_electricity_demand_of_residences,total_electricity_demand_of_utility,geothermal_available,ht_sources_available,lt_sources_available,preference_W,preference_H,preference_E
BU05050405,Weizigtpark,"[105330.09043592801, 424410.94773318205]",283.0,60.8226,9078.0,6005.64613086,4503.157895435999,2058.69600011,2058.6960037080003,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.5393258313562297,0.4606741686437703,0.0
BU05050406,Nieuweweg en omgeving,"[105903.025015815, 423798.438617855]",25.0,28.2204,4212.0,1733.3333332500001,2281.294177812,297.0,297.00000205199996,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.301535819408822,0.47084143318247307,0.22762274740870497
BU05050500,Wantijpark en omgeving,"[107339.060154688, 425048.52298893704]",262.0,109.2703,16309.0,16844.94312772,8841.375307515,3313.7999991999995,3313.8000070159997,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.11207794369309812,0.6384664882292221,0.24945556807767977
BU05050501,Transvaalstraat en omgeving,"[106008.576671375, 424552.86643066705]",544.0,38.806400000000004,5792.0,24032.17061568,2616.30290096,4703.759999968001,4703.76000192,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.665124729254132,0.31847344380804665,0.016401826937821305
BU05050502,Indische Buurt-Zuid,"[106397.310158085, 424472.05311438604]",483.0,52.5079,7837.0,22775.63665209,2900.92926481,4469.760000153,4469.760003204,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.6385093167701864,0.3075776397515528,0.05391304347826086
BU05050503,Indische Buurt-Noord,"[106405.45843745301, 424710.81598626706]",563.0,7.2159,1077.0,25310.54028484,619.693070937,6144.01200191,6144.011999885999,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.5267167119434577,0.3212393133281528,0.1520439747283895
BU05050504,Boeroestraat en omgeving,"[106781.79330240199, 424551.165031445]",386.0,2.1239,317.0,16869.35860988,86.41926883000001,4168.8,4168.79999888,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.6658549222797927,0.33414507772020724,0.0
BU05050505,Vogelplein-Aalscholverstraat en omgeving,"[106952.204560435, 424575.03250712896]",1206.0,112.89500000000001,16850.0,37274.6176992,6815.9083738,8560.043999982001,8560.04400485,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.5311006381626787,0.40084058486953605,0.06805877696778523
BU05050506,Hoekenessestraat en omgeving,"[106149.45861686699, 424276.515638016]",256.0,1.7085000000000001,255.0,11860.9289088,130.09220301,2451.456,2451.455999955,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.640546875,0.348984375,0.01046875
BU05050507,Standhasenstraat en omgeving,"[106580.750420611, 424177.984870228]",603.0,29.3929,4387.0,25956.62559477,1653.382018372,5318.46,5318.460000764,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.6538253068325771,0.34044160870986356,0.00573308445755936
BU05050508,Heysterbachstraat en omgeving,"[106418.90379874, 423973.35541373794]",446.0,10.117,1510.0,20409.530804179998,855.9271421699999,4296.56400022,4296.56400073,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.573609865470852,0.38865470852017936,0.03773542600896861
BU05050509,Maria Montessorilaan en omgeving,"[106291.57715763, 423599.774608105]",372.0,412.7468,61604.0,13144.16587728,14116.319362996,2808.0000000840005,2808.000015424,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.1425409296649442,0.1069202140421009,0.7505388562929549
BU05050510,Sportterrein Krommedijk,"[106982.06804488199, 423891.591686645]",33.0,46.0223,6869.0,2147.03317521,5228.087862171999,463.32,463.319998554,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.6192457779136415,0.3705336560287519,0.010220566057606576
BU05050600,Plein 1940-1945 en omgeving,"[107620.902702457, 425569.291430635]",98.0,28.810000000000002,4300.0,3799.86097974,2293.4633596000003,878.4720000000001,878.4720001999999,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.4480612244897959,0.5519387755102041,0.0
BU05050601,Beekmanstraat en omgeving,"[107963.05357621, 425442.416158382]",343.0,9.5006,1418.0,10932.65086767,902.6314662699999,2679.516,2679.51600026,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.550058309037901,0.44994169096209913,0.0
BU05050602,Noorderkwartier,"[106971.48574971099, 425725.53186258103]",345.0,5.7017,851.0,13326.587677649999,370.45809781400004,2585.844,2585.844000345,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.8813333333333333,0.11866666666666664,0.0
BU05050603,Amerstraat en omgeving,"[107286.89693518801, 425680.49389781104]",307.0,0.9447,141.0,12609.79463027,118.404197844,2939.8320000000003,2939.83199994,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.6721498371335506,0.32785016286644947,0.0
BU05050604,Merwedepolder-West,"[108424.30596044699, 425368.147547096]",667.0,25.232200000000002,3766.0,22793.90837189,1116.205018684,5546.772000000001,5546.772001554,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.5313643178410794,0.4686356821589206,0.0
BU05050605,Merwedepolder-Oost,"[108954.252497636, 425111.64055780397]",899.0,33.4799,4997.0,34267.09636337,3040.373500708,7605.540000000001,7605.540001361001,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.49333623966586015,0.5066637603341398,0.0
BU05050606,Spaarbekken,"[109786.826705878, 424894.574364695]",1.0,105.02250000000001,15675.0,39.43127962,9019.951164675002,10.475999999999999,10.475994374999999,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.9125656860565796,0.08743431394342038,0.0
BU05050607,1e Merwedehaven en omgeving,"[107699.92883217301, 425963.733372247]",1.0,189.7306,28318.0,71.86255924,8873.527393882001,20.951999999999998,20.952006794,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,0.4751173662387611,0.5248826337612388
BU05050608,2e Merwedehaven en omgeving,"[109424.56387591199, 425799.10602311604]",13.0,86.6243,12929.0,350.45023702000003,7865.34654822,83.808000003,83.808001788,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.4593149916090779,0.17631258018353185,0.36437242820739024
BU05050700,Admiraalsplein,"[104436.319991332, 422741.820133845]",507.0,74.6581,11143.0,10828.815163529998,3926.860180573,4070.1959999999995,4070.1959993310006,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.2766752007615507,0.3411367155540801,0.38218808368436924
BU05050701,Van Kinsbergenstraat en omgeving,"[104622.878975593, 422256.291995621]",668.0,40.6556,6068.0,25713.03791564,1435.754680276,5346.648000096,5346.647998668,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.3757611602570457,0.5498262389700687,0.07441260077288556
BU05050702,Cornelis Evertsenstraat en omgeving,"[104218.24419630301, 422443.35436561]",535.0,60.166000000000004,8980.0,17228.183254149997,4144.104319,4102.379999999999,4102.3799972199995,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.5673166516696153,0.4101623498175867,0.022520998512797895
BU05050703,Dorus Rijkersstraat en omgeving,"[104645.78269518599, 422936.685834374]",232.0,27.5839,4117.0,9068.905213760001,2022.0948470030003,2097.900000048,2097.899998775,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.17659482758620687,0.5512931034482759,0.2721120689655172
BU05050704,Van Ewijckstraat en omgeving,"[104277.81230789199, 422988.006759619]",594.0,15.008000000000001,2240.0,20299.22274798,592.66073216,5025.240000000001,5025.23999936,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.4668196557902951,0.4131461898524,0.12003415435730483
BU05050705,Zeehavenlaan en omgeving,"[104318.306716625, 423253.119307379]",265.0,25.9558,3874.0,7924.04423315,2034.8045845919999,3234.06,3234.059998936,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.09274295705959869,0.3680365070512311,0.5392205358891703
BU05050706,Laan der Verenigde Naties Noord,"[104252.82240797901, 423557.88648130203]",0.0,0.8777,131.0,0.0,44.837639336,0.0,0.0,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,0.0,0.0
BU05050707,Dordtse Hout,"[104818.361356682, 421794.54665847897]",271.0,0.1206,18.0,14069.7377565,0.0,4243.86,4243.860000000001,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,0.6673431734317342,0.33265682656826573
BU05050800,Crabbehof-Zuid,"[105138.31656685901, 422531.2975381]",2578.0,297.9624,44472.0,74258.77566322,29159.937069959997,19740.923999054,19740.9240114,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.5500667174396969,0.34538237562424484,0.10455090693605817
BU05050801,Crabbehof-Noord,"[105133.88973801199, 423109.06588319]",1507.0,39.7913,5939.0,46662.24329063,1506.831908741,10028.088000447,10028.088001535,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.6208958195089582,0.36843397478433976,0.010670205706702057
BU05050802,Zuidhoven,"[105644.15951475801, 423170.139005126]",515.0,91.79,13700.0,21897.481833,6661.973158100001,4609.331999845,4609.3319967,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.32688205943452736,0.41587088055488397,0.2572470600105888
BU05050900,Sterrenburg 1-West,"[105711.485347096, 422255.190294159]",717.0,135.24620000000002,20186.0,32277.45971769,9037.969949276001,7304.795999999999,7304.795992447999,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.4575886705045239,0.5284635795372334,0.013947749958242694
BU05050901,Sterrenburg 1-Oost,"[106257.47028669, 422372.58447851]",2108.0,185.5498,27694.0,74144.50711772,9287.842183363999,15184.80000048,15184.799989448002,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.4914144272993603,0.46232443078430907,0.04626114191633065
BU05050902,Waterman en omgeving,"[105475.569586483, 421649.00183784205]",964.0,52.414100000000005,7823.0,37061.45971532,1735.700173421,8814.816,8814.816000619,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.42478294173195613,0.5751484332158071,6.862505223668832e-05
BU05050903,Driehoek en omgeving,"[105639.94042872, 421652.472905594]",477.0,39.9722,5966.0,22570.46445735,1191.178468628,5632.416,5632.41600212,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.3377844822086656,0.6473175903106138,0.014897927480720687
BU05050904,Blaauwweg en omgeving,"[106187.26602667801, 421657.366908419]",796.0,49.6805,7415.0,31910.42021756,2680.165401015,7221.312000000001,7221.31199901,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.5653517587939698,0.43464824120603013,0.0
BU05050905,Minnaertweg en omgeving,"[106582.015057109, 421623.15836524]",451.0,30.4515,4545.0,19265.46603509,1722.9443883299998,4708.44,4708.43999982,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.3443333770470972,0.6142380025149872,0.04142862043791564
BU05050906,Mildenburg en omgeving,"[105392.25847067, 421206.45082439797]",811.0,32.294000000000004,4820.0,35443.13428138,1254.69940078,9021.564,9021.564000319999,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.3247102342786683,0.6752897657213317,0.0
BU05050907,Zuilenburg en omgeving,"[106116.305035219, 421142.328368526]",849.0,42.076,6280.0,30966.36966885,2306.7167977599997,8007.768,8007.76800004,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.3226148409893993,0.6734982332155477,0.003886925795053003
BU05050908,Vredenburg en omgeving,"[106335.14925132801, 420943.21353710204]",1313.0,46.3573,6919.0,57813.48499654,2875.186658388,13660.452000000003,13660.451997654,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.33981856608621946,0.6587035543328272,0.0014778795809532853
BU05050909,Wittenstein en omgeving,"[105357.739965899, 420689.28961104]",1306.0,27.135,4050.0,52355.538698660006,2041.7603985,15327.215999999999,15327.2160009,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.3149944115448105,0.6841667596398293,0.0008388288153602964
BU05050910,Smitsweg,"[104651.915782108, 420449.26702406205]",176.0,0.0,0,5636.48341168,0.0,2245.32,0.0,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0050', 'HTHP0051']",[],0.011363636363636364,0.043522727272727275,0.9451136363636363
BU05051000,Vissersdijk-West,"[107697.016824886, 423992.693647909]",3.0,0.2412,36.0,85.86255924,0.0,20.951999999999998,20.952,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,1.0,0.0
BU05051001,Vissersdijk-Beneden,"[108138.77002515, 423807.995279286]",104.0,137.5778,20534.0,4465.15323904,6534.415065711999,1198.5120004,1198.512002664,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.4505048453295892,0.2189413863533942,0.3305537683170167
BU05051002,Vissersdijk-Oost,"[108508.043290092, 423573.219107561]",159.0,11.946100000000001,1783.0,7974.44865726,911.2765599389999,2596.60799928,2596.6079992909995,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.008060235981032149,0.4226811808859172,0.5692585831330507
BU05051003,Egstraat en omgeving,"[108761.38704407301, 423295.782772061]",5.0,89.3244,13332.0,197.1563981,2983.54341582,52.379999999999995,52.380001476000004,True,"['HTHP0014', 'HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.11040177781540632,0.20354707714056033,0.6860511450440333
BU05051004,Oudendijk en omgeving,"[109078.821279223, 423157.95179084]",132.0,140.4923,20969.0,6145.43601936,7821.276440367,1686.6359994,1686.6360001530002,True,"['HTHP0014', 'HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.07860347209416159,0.14739357452163923,0.7740029533841992
BU05051005,Vissersdijk-Noord,"[108404.472422373, 423915.240457739]",7.0,1.675,250.0,505.60663509999995,57.07957175,152.35200001,152.35199999999998,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,0.8921771113554887,0.1078228886445113
BU05051006,Dubbeldam-Noord,"[107653.476760303, 423392.888362755]",2288.0,271.7721,40563.0,101533.47393904,14683.524817284,23237.927993280002,23237.928008298,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.218209751892513,0.5922454816548065,0.1895447664526805
BU05051007,Dubbeldam-Zuid,"[107449.400246945, 422689.549044587]",2078,145.4972,21716.0,107031.85624539999,7827.521515728,23349.05999328,23349.060008184002,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.24176517090929098,0.6481714365660816,0.1100633925246275
BU05051008,Bastion locatie,"[105969.359200709, 423185.03978079796]",0.0,39.4094,5882.0,0.0,2519.20072124,0.0,0.0,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,0.0,0.0
BU05051009,Locatie Karel Lotsyweg,"[106080.846237261, 422959.23055805796]",0.0,181.0675,27025.0,0.0,8173.228556475001,0.0,0.0,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0936950615310852,0.0,0.9063049384689148
BU05051010,Albert Schweitzerplaats,"[106493.248563888, 422764.47441649396]",93.0,457.81100000000004,68330.0,9948.30805641,26514.30472952,2217.88799958,2217.88800673,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.49745501471006126,0.13174693233056167,0.370798052959377
BU05051011,De Hoven,"[109661.025368948, 422868.796675577]",390.0,0.1474,22.0,25232.5339656,0.0,7634.5919988,7634.5920002,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,0.34717948717948716,0.6528205128205129
BU05051012,Zuidpolder,"[108976.476501209, 422516.384349274]",19.0,0.1139,17.0,1042.62875193,0.0,199.728,199.72799995999998,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,0.8594736842105263,0.1405263157894737
BU05051013,Belthure Park,"[107506.269343525, 421731.414604623]",32.0,54.4777,8131.0,1850.64139008,4070.527706278,543.744,543.743997105,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.34768011740960597,0.4890324197968936,0.16328746279350048
BU05051100,Amazone en omgeving,"[107997.459237285, 424486.48742265]",537.0,118.2282,17646.0,19439.19273411,5509.781110943999,7204.89600135,7204.895997948,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.15868493894404126,0.5473866120071385,0.2939284490488203
BU05051101,Palissander en omgeving,"[108408.571183964, 424246.932861911]",859.0,41.312200000000004,6166.0,29073.011054529998,1560.205448904,10761.552,10761.551998851999,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.034063547959706716,0.6436815962600488,0.3222548557802443
BU05051102,Azobe en omgeving,"[108664.036366703, 424697.69169923203]",384.0,0.0804,12.0,13346.51342976,0.0,5538.456,5538.456,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.01375,0.6522656250000001,0.33398437499999994
BU05051103,Iroko en omgeving,"[108283.081912635, 424957.76746934]",357.0,0.0402,6.0,15367.355451630001,0.0,5346.432,5346.432,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,0.6223809523809524,0.3776190476190476
BU05051104,Bedrijventerrein Groene Zoom,"[107739.082338407, 424181.216215045]",4.0,51.328700000000005,7661.0,157.72511848,2349.126161383,41.903999999999996,41.903999901999995,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,1.0,0.0
BU05051105,Van Ravesteijn-erf en omgeving,"[109246.196683178, 424280.19057173794]",1329.0,108.7812,16236.0,37140.551338620004,5026.1087052,12879.720000378002,12879.719992655999,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.12784863689848838,0.6343969770218234,0.23775438607968818
BU05051106,Van den Broek-erf en omgeving,"[109300.310318472, 424037.7321425]",691.0,34.665800000000004,5174.0,23159.96208688,1905.495760818,8059.824000000001,8059.823997472,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.18644089511800654,0.6541623144250859,0.15939679045690758
BU05051107,Suze Groeneweg-erf en omgeving,"[108785.38764307699, 423733.46375707706]",391.0,1.5008000000000001,224.0,12591.064770789999,39.679326848,3589.38,3589.38000064,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.32746803069053704,0.6725319693094629,0.0
BU05051108,Joke Smit-erf en omgeving,"[109192.345952975, 423385.324880145]",372.0,0.1072,16.0,11979.22274868,0.0,4111.344,4111.344,True,"['HTHP0014', 'HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.33,0.67,0.0
BU05051109,Pearl Buck-erf en omgeving,"[109403.04335341301, 423669.314727299]",1466.0,53.5062,7986.0,47208.44233754,2132.99731095,14407.848,14407.848000611999,True,"['HTHP0014', 'HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.31919508867667123,0.6639358799454298,0.01686903137789905
BU05051110,Aletta Jacobs-erf en omgeving,"[109795.297363964, 423304.279526931]",676.0,2.0703,309.0,23767.86097816,180.231835332,7787.5199999999995,7787.5200009,True,"['HTHP0014', 'HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.3259993670632674,0.6737083635426515,0.0002922693940812147
BU05051111,Johanna Naber-erf en omgeving,"[110027.46654071599, 423884.71078203]",700.0,0.1474,22.0,23867.295416999998,0.0,8191.727999000001,8191.7279994,True,"['HTHP0014', 'HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.3064285714285714,0.6692857142857143,0.02428571428571428
BU05051112,Bildersteeg en omgeving,"[110186.953616959, 423479.164985654]",0.0,0.0335,5.0,0.0,0.0,0.0,0.0,True,"['HTHP0014', 'HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,0.0,0.0
BU05051900,Weeskinderendijk en Dokweg,"[104314.943415355, 424681.305008139]",98.0,27.8385,4155.0,3960.8720377799996,1875.723398355,829.08,829.07999943,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.6524489795918367,0.34755102040816327,0.0
BU05051901,Handelskade en 's-Gravendeelsedijk,"[103795.913603014, 424180.449538028]",2.0,106.00070000000001,15821.0,78.86255924,6014.412763528,20.951999999999998,20.952003436000002,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.4884133301506015,0.3087167615672341,0.20286990828216442
BU05051902,Voltastraat en omgeving - De Put,"[104073.54750320199, 424240.37579046]",1.0,28.3142,4226.0,39.43127962,1434.2583112440002,10.475999999999999,10.47600044,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.7206052629464507,0.2793947370535494,0.0
BU05051903,Louterbloemen,"[103860.26597286301, 423707.958271445]",5.0,148.4385,22155.0,197.1563981,7072.35414921,52.379999999999995,52.38000306000001,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.09073077555306083,0.24781689442104676,0.6614523300258924
BU05051904,Wilhelminahaven,"[103609.824405379, 423168.25833890704]",0.0,158.0396,23588.0,0.0,4370.1729141119995,0.0,0.0,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,0.0,1.0
BU05051905,Julianahaven,"[103452.72790637199, 422400.71222590003]",4.0,131.86270000000002,19681.0,157.72511848,8219.698168608,41.903999999999996,41.903997960000005,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.3959782479177806,0.1349865757634363,0.46903517631878316
BU05051906,Krabbegors,"[103135.31861542801, 423786.73393301]",0.0,39.9856,5968.0,0.0,1841.682898672,0.0,0.0,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.6666320375335121,0.0,0.3333679624664879
BU05051907,Krabbepolder,"[102602.112567763, 423074.17161367397]",0.0,151.0783,22549.0,0.0,8489.967644864,0.0,0.0,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.31348623853211016,0.0,0.6865137614678899
BU05051909,Wieldrecht,"[102844.705934456, 421924.23625435104]",69.0,0.7102,106.0,3559.6587675,0.0,869.4,869.399999952,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.09565217391304348,0.8947826086956522,0.009565217391304347
BU05051910,Dordtse Kil I,"[103218.359129181, 421590.207808241]",8.0,93.063,13890.0,315.45023696,29027.75489574,83.80799999999999,83.80799577,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.08131898977451593,0.9043657347650712,0.014315275460412828
BU05051911,Amstelwijck-West,"[103927.411885556, 421159.12830454897]",1.0,210.2929,31387.0,39.43127962,12382.107250811,10.475999999999999,10.476007603000001,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.4832477746731846,0.2239325301055509,0.29281969522126455
BU05051912,Schotman terrein,"[103956.945402151, 421757.950078248]",7.0,46.0357,6871.0,618.64296998,2524.533791506,108.28800003,108.287997521,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,0.5022651019319812,0.49773489806801896
BU05051913,Locatie Refaja,"[104399.48811975699, 421590.10938060295]",1.0,74.38340000000001,11102.0,39.43127962,5440.59654957,10.475999999999999,10.476002628,True,"['HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.5569434986667074,0.23147520431251076,0.21158129702078193
BU05051914,Amstelwijck,"[104474.521734292, 421129.11637084704]",2.0,255.33700000000002,38110.0,78.86255924,15120.215937969999,20.951999999999998,20.95200147,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,0.00855601593523392,0.991443984064766
BU05051915,Tweede Tol,"[103661.101958145, 420092.24219019205]",135.0,0.67,100.0,6432.2274879,27.775528800000004,1944.0,1944.0000000000002,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0050', 'HTHP0051']",[],0.009771892081957044,0.7143845347794353,0.27584357313860774
BU05051916,Dordtse Kil II,"[103118.92573190099, 420974.24191634206]",5.0,143.4403,21409.0,197.1563981,6797.480109343,52.379999999999995,52.380008715,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0050', 'HTHP0051']",[],0.4503200064910893,0.4117559641138376,0.13792402939507312
BU05051917,Dordtse Kil III,"[103031.755251894, 420081.25070088]",4.0,421.38980000000004,62894.0,190.15639812,23602.624530394,52.38,52.38001002,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0050', 'HTHP0051']",[],0.0,0.01576968666474673,0.9842303133352532
BU05051918,Oostkil,"[103998.72994275801, 420282.706926422]",3.0,0.2479,37.0,118.29383886,32.068359651,31.427999999999997,31.427999985,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0050', 'HTHP0051']",[],0.0,1.0,0.0
BU05051919,Dordtse Kil IV,"[103178.05538075301, 418862.741613221]",6.0,0.0402,6.0,236.58767772,0.0,62.855999999999995,62.855999999999995,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0050', 'HTHP0051']",[],0.0,0.9450000000000001,0.05500000000000001
