code,name,geo_coordinate,heating_option_preference,assigned_heating_option,assigned_heat_source,stage_of_assignment,confidence,share_of_houses_demolished,number_of_lt_eligible_houses,number_of_new_apartments,number_of_new_terraced_houses,number_of_new_detached_houses,number_of_new_semi_detached_houses,number_of_new_houses_unknown_type,epi_of_new_houses,size_of_new_houses,trace_length,space_heating_demand_per_house,hot_water_demand_per_house,electricity_demand_per_house,space_heating_demand_per_m2_utility,hot_water_demand_per_m2_utility,electricity_demand_per_m2_utility,adjacent_neighbourhoods,municipality_code,municipality_name,housing_stock_matrix,utility_stock_matrix,ht_sources_available,lt_sources_available,geothermal_available
BU03072004,Architectenbuurt-Oost,"[155912.0256, 466014.4039]","[('H', 0.6864742589703587), ('W', 0.2574102964118564), ('E', 0.056115444617784706)]",H,,iteration 1,0.6864742589703587,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,30.64979187,7,11.84546022,0.0,0.0,140.61,"BU03072105,BU03072003,BU03072005,BU03072002",GM0307,Amersfoort,"{'Apartment': {'1991-2000': {'aantal_woningen': 12, 'aantal_kleine_woningen': 11, 'gem_epi': 1.31, 'gem_oppervlakte': 63.83333333}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1975-1990': {'aantal_woningen': 488, 'aantal_kleine_woningen': 0, 'gem_epi': 1.560327869, 'gem_oppervlakte': 131.5901639}, '1991-2000': {'aantal_woningen': 109, 'aantal_kleine_woningen': 0, 'gem_epi': 1.397706422, 'gem_oppervlakte': 132.09174309999997}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'1975-1990': {'aantal_woningen': 8, 'aantal_kleine_woningen': 0, 'gem_epi': 1.775, 'gem_oppervlakte': 201.25}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'<1946': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.1, 'gem_oppervlakte': 85.0}, '1975-1990': {'aantal_woningen': 23, 'aantal_kleine_woningen': 0, 'gem_epi': 1.684347826, 'gem_oppervlakte': 248.6521739}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 4, 'gem_epi': 1.6, 'totaal_oppervlakte': 54}}, 'Medium': {}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03070902,Camera Obscurastraat,"[155031.9864, 465234.6532]","[('H', 0.6833900523560209), ('W', 0.3166099476439791), ('E', 0.0)]",H,,iteration 1,0.6833900523560209,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,24.2164297,7,10.08,0.29849451899999996,0.011145918999999999,0.9350558520000001,"BU03070903,BU03070900,BU03070801,BU03072300",GM0307,Amersfoort,"{'Apartment': {'1975-1990': {'aantal_woningen': 229, 'aantal_kleine_woningen': 207, 'gem_epi': 1.442882096, 'gem_oppervlakte': 67.77292576}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1975-1990': {'aantal_woningen': 504, 'aantal_kleine_woningen': 0, 'gem_epi': 1.551111111, 'gem_oppervlakte': 126.8670635}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'1975-1990': {'aantal_woningen': 10, 'aantal_kleine_woningen': 0, 'gem_epi': 1.72, 'gem_oppervlakte': 198.8}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'<1946': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.8, 'gem_oppervlakte': 315.0}, '1946-1974': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 1.615, 'gem_oppervlakte': 266.5}, '1975-1990': {'aantal_woningen': 18, 'aantal_kleine_woningen': 0, 'gem_epi': 1.685, 'gem_oppervlakte': 187.27777780000002}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 25, 'gem_epi': 1.5156664919999998, 'totaal_oppervlakte': 1913}}, 'Medium': {'<1991': {'aantal_gebouwen': 9, 'gem_epi': 1.579756445, 'totaal_oppervlakte': 6323}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072005,Architectenbuurt-West,"[155656.2517, 465922.2308]","[('H', 0.6829811320754717), ('W', 0.29018867924528297), ('E', 0.026830188679245286)]",H,,iteration 1,0.6829811320754717,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,30.45971564,7,11.484000000000002,0.59269809,0.032771703,5.863699422000001,"BU03072105,BU03072003,BU03072004,BU03072301,BU03072300",GM0307,Amersfoort,"{'Apartment': {'<1946': {'aantal_woningen': 2, 'aantal_kleine_woningen': 1, 'gem_epi': 2.2, 'gem_oppervlakte': 103.5}, '1975-1990': {'aantal_woningen': 76, 'aantal_kleine_woningen': 42, 'gem_epi': 1.365131579, 'gem_oppervlakte': 82.10526316}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1975-1990': {'aantal_woningen': 384, 'aantal_kleine_woningen': 0, 'gem_epi': 1.6336979169999999, 'gem_oppervlakte': 122.5}, '1991-2000': {'aantal_woningen': 8, 'aantal_kleine_woningen': 0, 'gem_epi': 1.39, 'gem_oppervlakte': 240.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'1975-1990': {'aantal_woningen': 15, 'aantal_kleine_woningen': 0, 'gem_epi': 1.753333333, 'gem_oppervlakte': 146.4}, '1991-2000': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 1.3, 'gem_oppervlakte': 205.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'1946-1974': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 2.24, 'gem_oppervlakte': 135.5}, '1975-1990': {'aantal_woningen': 11, 'aantal_kleine_woningen': 0, 'gem_epi': 1.8, 'gem_oppervlakte': 256.7272727}, '1991-2000': {'aantal_woningen': 29, 'aantal_kleine_woningen': 0, 'gem_epi': 1.32862069, 'gem_oppervlakte': 264.2068966}, '2001-2010': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 1.035, 'gem_oppervlakte': 376.5}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 3, 'gem_epi': 1.6, 'totaal_oppervlakte': 30}, '1991-2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 54}}, 'Medium': {'<1991': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 954}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03071100,Rustenburg-Noord,"[156814.4486, 464625.6199]","[('H', 0.6820398009950249), ('W', 0.31796019900497513), ('E', 0.0)]",H,,iteration 1,0.6820398009950249,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,35.0600316,7,10.584000000000001,0.156185888,0.003019007,1.030542871,"BU03071002,BU03072500,BU03072501,BU03071000,BU03071003,BU03072502,BU03071101",GM0307,Amersfoort,"{'Apartment': {'>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1975-1990': {'aantal_woningen': 581, 'aantal_kleine_woningen': 16, 'gem_epi': 1.610516351, 'gem_oppervlakte': 122.64716010000001}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'1975-1990': {'aantal_woningen': 22, 'aantal_kleine_woningen': 0, 'gem_epi': 1.816363636, 'gem_oppervlakte': 227.2727273}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 100, 'gem_epi': 1.6044772390000002, 'totaal_oppervlakte': 1999}, '1991-2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 96}}, 'Medium': {'<1991': {'aantal_gebouwen': 2, 'gem_epi': 1.6, 'totaal_oppervlakte': 2854}, '1991-2000': {'aantal_gebouwen': 1, 'gem_epi': 1.04, 'totaal_oppervlakte': 1244}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03070903,Queekhoven,"[155566.6518, 465151.1348]","[('H', 0.6752092384981131), ('W', 0.32156475661941075), ('E', 0.0032260048824761327)]",H,,iteration 1,0.6752092384981131,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,26.18799368,7,9.432,0.195614605,0.003919322,2.152001774,"BU03072500,BU03070803,BU03070905,BU03070801,BU03070902,BU03072300",GM0307,Amersfoort,"{'Apartment': {'1975-1990': {'aantal_woningen': 291, 'aantal_kleine_woningen': 167, 'gem_epi': 1.456563574, 'gem_oppervlakte': 70.19931271}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1975-1990': {'aantal_woningen': 712, 'aantal_kleine_woningen': 0, 'gem_epi': 1.512148876, 'gem_oppervlakte': 114.1882022}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'<1946': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 2.49, 'gem_oppervlakte': 190.0}, '1975-1990': {'aantal_woningen': 16, 'aantal_kleine_woningen': 0, 'gem_epi': 1.691875, 'gem_oppervlakte': 162.0}, '1991-2000': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 1.36, 'gem_oppervlakte': 267.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'<1946': {'aantal_woningen': 4, 'aantal_kleine_woningen': 0, 'gem_epi': 1.995, 'gem_oppervlakte': 140.0}, '2001-2010': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 1.21, 'gem_oppervlakte': 179.0}, '>2010': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9, 'gem_oppervlakte': 350.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 36, 'gem_epi': 1.5979166669999998, 'totaal_oppervlakte': 696}, '>2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 53}}, 'Medium': {'<1991': {'aantal_gebouwen': 4, 'gem_epi': 1.5654294069999999, 'totaal_oppervlakte': 3761}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03070900,Elly Takmastraat,"[154565.509, 464933.4773]","[('H', 0.6743891692979791), ('W', 0.3178860638212554), ('E', 0.007724766880765372)]",H,,iteration 1,0.6743891692979791,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,26.815583899999996,7,9.529481808,0.51696411,0.027698811,4.83944009,"BU03070800,BU03070801,BU03070902,BU03072300,BU03071904,BU03072709",GM0307,Amersfoort,"{'Apartment': {'1946-1974': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 2.2, 'gem_oppervlakte': 105.5}, '1975-1990': {'aantal_woningen': 125, 'aantal_kleine_woningen': 75, 'gem_epi': 1.44808, 'gem_oppervlakte': 70.488}, '1991-2000': {'aantal_woningen': 31, 'aantal_kleine_woningen': 7, 'gem_epi': 1.14483871, 'gem_oppervlakte': 75.09677419}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1975-1990': {'aantal_woningen': 715, 'aantal_kleine_woningen': 0, 'gem_epi': 1.590083916, 'gem_oppervlakte': 120.22377620000002}, '1991-2000': {'aantal_woningen': 17, 'aantal_kleine_woningen': 0, 'gem_epi': 1.179411765, 'gem_oppervlakte': 145.4705882}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'<1946': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.49, 'gem_oppervlakte': 195.0}, '1946-1974': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.49, 'gem_oppervlakte': 211.0}, '1975-1990': {'aantal_woningen': 3, 'aantal_kleine_woningen': 0, 'gem_epi': 1.8, 'gem_oppervlakte': 242.33333330000002}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'1946-1974': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.23, 'gem_oppervlakte': 252.0}, '1975-1990': {'aantal_woningen': 11, 'aantal_kleine_woningen': 0, 'gem_epi': 1.638181818, 'gem_oppervlakte': 228.4545455}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 18, 'gem_epi': 1.6, 'totaal_oppervlakte': 367}, '>2000': {'aantal_gebouwen': 5, 'gem_epi': 1.3, 'totaal_oppervlakte': 90}}, 'Medium': {'1991-2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 1329}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072001,Erasmusstraat,"[156437.8925, 465732.0454]","[('H', 0.672566096423017), ('W', 0.3053654743390357), ('E', 0.022068429237947124)]",H,,iteration 1,0.672566096423017,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,25.85939968,7,10.008,0.39183280200000004,0.008965341,1.336756128,"BU03072500,BU03072501,BU03072003,BU03072006,BU03072002,BU03072000,BU03070905",GM0307,Amersfoort,"{'Apartment': {'1975-1990': {'aantal_woningen': 186, 'aantal_kleine_woningen': 76, 'gem_epi': 1.3830107530000002, 'gem_oppervlakte': 81.8172043}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1975-1990': {'aantal_woningen': 409, 'aantal_kleine_woningen': 0, 'gem_epi': 1.534743276, 'gem_oppervlakte': 121.5476773}, '1991-2000': {'aantal_woningen': 43, 'aantal_kleine_woningen': 0, 'gem_epi': 1.360232558, 'gem_oppervlakte': 130.2325581}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'<1946': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.23, 'gem_oppervlakte': 201.0}, '1975-1990': {'aantal_woningen': 4, 'aantal_kleine_woningen': 0, 'gem_epi': 1.635, 'gem_oppervlakte': 196.75}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 13, 'gem_epi': 1.286456186, 'totaal_oppervlakte': 776}}, 'Medium': {'<1991': {'aantal_gebouwen': 6, 'gem_epi': 1.460141159, 'totaal_oppervlakte': 4038}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072100,Stille Steeg,"[155160.15, 466197.0066]","[('H', 0.6709891808346212), ('W', 0.1943276661514683), ('E', 0.13468315301391037)]",H,,iteration 1,0.6709891808346212,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,23.8878357,7,9.432,0.0,0.0,35.07186207,"BU03072101,BU03072102,BU03072301",GM0307,Amersfoort,"{'Apartment': {'1975-1990': {'aantal_woningen': 69, 'aantal_kleine_woningen': 62, 'gem_epi': 1.316231884, 'gem_oppervlakte': 71.92753623}, '1991-2000': {'aantal_woningen': 70, 'aantal_kleine_woningen': 34, 'gem_epi': 1.2764285709999998, 'gem_oppervlakte': 77.17142857}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1975-1990': {'aantal_woningen': 242, 'aantal_kleine_woningen': 1, 'gem_epi': 1.570247934, 'gem_oppervlakte': 119.4008264}, '1991-2000': {'aantal_woningen': 260, 'aantal_kleine_woningen': 0, 'gem_epi': 1.5309615380000001, 'gem_oppervlakte': 119.19615379999999}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'1975-1990': {'aantal_woningen': 4, 'aantal_kleine_woningen': 0, 'gem_epi': 1.75, 'gem_oppervlakte': 146.0}, '1991-2000': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 1.8, 'gem_oppervlakte': 196.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 2, 'gem_epi': 1.6, 'totaal_oppervlakte': 20}, '1991-2000': {'aantal_gebouwen': 9, 'gem_epi': 1.3, 'totaal_oppervlakte': 154}}, 'Medium': {}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03071804,Oranjelaan,"[153249.2169, 461818.3155]","[('H', 0.6707185348724145), ('W', 0.1926064535916234), ('E', 0.13667501153596204)]",H,,iteration 1,0.6707185348724145,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,71.20537125,7,16.956,0.637023244,0.027671212,0.5599907829999999,"BU03071703,BU03071800,BU03071803,BU03070502,BU03070501,BU03071707",GM0307,Amersfoort,"{'Apartment': {'<1946': {'aantal_woningen': 11, 'aantal_kleine_woningen': 0, 'gem_epi': 1.311818182, 'gem_oppervlakte': 311.0909091}, '1975-1990': {'aantal_woningen': 21, 'aantal_kleine_woningen': 0, 'gem_epi': 1.460952381, 'gem_oppervlakte': 120.6190476}, '1991-2000': {'aantal_woningen': 27, 'aantal_kleine_woningen': 0, 'gem_epi': 1.305925926, 'gem_oppervlakte': 123.66666670000001}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1975-1990': {'aantal_woningen': 10, 'aantal_kleine_woningen': 0, 'gem_epi': 1.6540000000000001, 'gem_oppervlakte': 177.5}, '1991-2000': {'aantal_woningen': 65, 'aantal_kleine_woningen': 0, 'gem_epi': 1.346769231, 'gem_oppervlakte': 164.9076923}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'<1946': {'aantal_woningen': 48, 'aantal_kleine_woningen': 0, 'gem_epi': 2.363125, 'gem_oppervlakte': 229.35416669999998}, '1946-1974': {'aantal_woningen': 20, 'aantal_kleine_woningen': 0, 'gem_epi': 2.355, 'gem_oppervlakte': 177.35}, '1975-1990': {'aantal_woningen': 16, 'aantal_kleine_woningen': 0, 'gem_epi': 1.784375, 'gem_oppervlakte': 163.125}, '1991-2000': {'aantal_woningen': 22, 'aantal_kleine_woningen': 0, 'gem_epi': 1.351818182, 'gem_oppervlakte': 206.31818180000002}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'<1946': {'aantal_woningen': 26, 'aantal_kleine_woningen': 0, 'gem_epi': 2.168846154, 'gem_oppervlakte': 347.8846154}, '1946-1974': {'aantal_woningen': 24, 'aantal_kleine_woningen': 0, 'gem_epi': 2.11375, 'gem_oppervlakte': 241.45833330000002}, '1975-1990': {'aantal_woningen': 16, 'aantal_kleine_woningen': 0, 'gem_epi': 1.7775, 'gem_oppervlakte': 308.75}, '1991-2000': {'aantal_woningen': 27, 'aantal_kleine_woningen': 0, 'gem_epi': 1.2722222220000001, 'gem_oppervlakte': 336.77777779999997}, '2001-2010': {'aantal_woningen': 9, 'aantal_kleine_woningen': 0, 'gem_epi': 1.102222222, 'gem_oppervlakte': 402.8888889}, '>2010': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9, 'gem_oppervlakte': 459.5}}}","{'Small': {'<1991': {'aantal_gebouwen': 3, 'gem_epi': 2.296452703, 'totaal_oppervlakte': 296}, '1991-2000': {'aantal_gebouwen': 3, 'gem_epi': 1.3, 'totaal_oppervlakte': 33}}, 'Medium': {'<1991': {'aantal_gebouwen': 6, 'gem_epi': 1.987485978, 'totaal_oppervlakte': 3031}, '1991-2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 1200}}, 'Large': {'<1991': {'aantal_gebouwen': 1, 'gem_epi': 2.8, 'totaal_oppervlakte': 5856}}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03071902,Bieshaar-Noord,"[154103.9212, 466921.5985]","[('H', 0.6706342887107083), ('W', 0.31787662501530983), ('E', 0.01148908627398181)]",H,,iteration 1,0.6706342887107083,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,43.44920128,7,12.50617523,0.180453534,0.003415604,2.856828157,"BU03071901,BU03071905,BU03072701,BU03071903,BU03071906",GM0307,Amersfoort,"{'Apartment': {'1946-1974': {'aantal_woningen': 20, 'aantal_kleine_woningen': 10, 'gem_epi': 1.736, 'gem_oppervlakte': 87.45}, '1975-1990': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 1.35, 'gem_oppervlakte': 117.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1946-1974': {'aantal_woningen': 912, 'aantal_kleine_woningen': 0, 'gem_epi': 2.078464912, 'gem_oppervlakte': 144.5975877}, '1975-1990': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 1.66, 'gem_oppervlakte': 147.0}, '1991-2000': {'aantal_woningen': 11, 'aantal_kleine_woningen': 0, 'gem_epi': 1.344545455, 'gem_oppervlakte': 209.4545455}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'<1946': {'aantal_woningen': 7, 'aantal_kleine_woningen': 0, 'gem_epi': 2.277142857, 'gem_oppervlakte': 219.1428571}, '1946-1974': {'aantal_woningen': 12, 'aantal_kleine_woningen': 0, 'gem_epi': 2.3458333330000003, 'gem_oppervlakte': 144.58333330000002}, '1991-2000': {'aantal_woningen': 4, 'aantal_kleine_woningen': 0, 'gem_epi': 1.3375, 'gem_oppervlakte': 225.0}, '>2010': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 0.95, 'gem_oppervlakte': 272.0}}, 'Detached house': {'<1946': {'aantal_woningen': 4, 'aantal_kleine_woningen': 0, 'gem_epi': 2.595, 'gem_oppervlakte': 171.0}, '1946-1974': {'aantal_woningen': 8, 'aantal_kleine_woningen': 0, 'gem_epi': 2.19375, 'gem_oppervlakte': 209.5}, '1975-1990': {'aantal_woningen': 5, 'aantal_kleine_woningen': 0, 'gem_epi': 1.6280000000000001, 'gem_oppervlakte': 192.6}, '2001-2010': {'aantal_woningen': 3, 'aantal_kleine_woningen': 0, 'gem_epi': 1.003333333, 'gem_oppervlakte': 340.6666667}, '>2010': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9, 'gem_oppervlakte': 145.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 120, 'gem_epi': 2.198641975, 'totaal_oppervlakte': 2835}, '>2000': {'aantal_gebouwen': 2, 'gem_epi': 1.3, 'totaal_oppervlakte': 25}}, 'Medium': {'<1991': {'aantal_gebouwen': 2, 'gem_epi': 1.912962963, 'totaal_oppervlakte': 621}, '1991-2000': {'aantal_gebouwen': 1, 'gem_epi': 1.09, 'totaal_oppervlakte': 866}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072301,Park Schothorst-Noord,"[154939.5223, 466061.9102]","[('H', 0.67), ('E', 0.33), ('W', 0.0)]",H,,iteration 1,0.67,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,32.43127962,7,10.475999999999999,0.636626438,0.027448927,0.007900451999999999,"BU03072101,BU03072105,BU03072102,BU03072106,BU03071901,BU03072005,BU03072100,BU03072300,BU03071900",GM0307,Amersfoort,"{'Apartment': {'>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'1991-2000': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 1.21, 'gem_oppervlakte': 361.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {}, 'Medium': {'<1991': {'aantal_gebouwen': 3, 'gem_epi': 1.8642156859999999, 'totaal_oppervlakte': 1326}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
